Gene	DE.2008Dataset	DE.2012Dataset	logFC.08	AveExpr.08	t.08	P.Value.08	adj.P.Val.08	B.08	logFC.12	AveExpr.12	t.12	P.Value.12	adj.P.Val.12	B.12	DE.fishercomb	DE.invnorm	I_FC_08	I_FC_12	signFC	DE	DE.fishercomb_adjP	DE.invnorm_adj_P
LOC116515281	NA	NA	0.392165822068337	9.75937137543539	0.592150597449405	0.56359239828277	0.999381634987826	-4.80178209530154	-0.634016850633166	9.53872147475659	-1.44079680489117	0.165787978838697	0.999904720550955	-4.54734290204263	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515282	NA	NA	-0.335597329072574	10.4539855335001	-0.394245697098724	0.699592328740272	0.999381634987826	-4.84127294926204	-0.662481545414739	10.7020482965178	-1.70620028531275	0.104131241489469	0.999904720550955	-4.5195348761245	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515283	NA	NA	1.30511605499004	8.4562947303325	1.62646612278879	0.127089158221152	0.999381634987826	-4.34064134314119	-1.20042455944003	7.92154723205434	-1.56642176404924	0.133619888912732	0.999904720550955	-4.52092573677001	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515285	NA	NA	-0.465944236883176	7.05442786489515	-0.562086994843975	0.583322289431933	0.999381634987826	-4.81640424900171	-0.717456505233496	5.64675250263438	-1.17634827901822	0.253867313164582	0.999904720550955	-4.57494321642854	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515286	NA	NA	-2.5979644864687	-1.98266399550988	-0.922094039338079	0.372757872583248	0.999381634987826	-4.598269964297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515287	NA	NA	NA	NA	NA	NA	NA	NA	-1.8016159497855	-0.154086309046654	-1.38001123087652	0.183477659928364	0.999904720550955	-4.58661498147733	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515288	NA	NA	0.986367327578235	5.91112826936497	1.10041546037738	0.290495687929162	0.999381634987826	-4.61214996806268	0.0725494853548598	2.18899439975657	0.0981431195189924	0.922838288851619	0.999904720550955	-4.63240239140703	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515289	NA	NA	NA	NA	NA	NA	NA	NA	0.535957161779285	-2.48384612942957	0.232055547473995	0.818955821745573	0.999904720550955	-4.59807914879986	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515293	NA	NA	NA	NA	NA	NA	NA	NA	-0.435860266675187	-1.2090311283319	-0.680556079710536	0.504295588995144	0.999904720550955	-4.59850843026746	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515300	NA	NA	NA	NA	NA	NA	NA	NA	1.11650326736803	-1.34505074017442	0.974912760217825	0.341754554498812	0.999904720550955	-4.5954398399543	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515303	NA	NA	-1.17642342082188	3.21429622157585	-1.85134470777079	0.086244006458168	0.999381634987826	-4.39350288425	-0.207513219221359	3.1956678282266	-0.982991625848348	0.337864454571842	0.999904720550955	-4.59948380625602	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515309	NA	NA	0.112808256559016	1.96611070381378	0.140442284149998	0.890396358748205	0.999381634987826	-4.65692516979787	0.720822557873985	2.16989545079871	1.60550304913833	0.124742032947789	0.999904720550955	-4.54582596187292	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515328	NA	NA	-0.625515150280447	3.22890304718605	-0.937466189119652	0.365082231194888	0.999381634987826	-4.62147466249361	-0.132152509185435	2.92236869846319	-0.475954683364152	0.639489551157173	0.999904720550955	-4.63357498796971	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515330	NA	NA	NA	NA	NA	NA	NA	NA	0.336160569185505	-0.239195406704752	0.731428753354199	0.473370332785315	0.999904720550955	-4.60078738133178	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515332	NA	NA	-0.569263427131541	5.34181773040334	-1.67513131154573	0.117037035180691	0.999381634987826	-4.33306342345223	-0.220217191959969	5.25232692240001	-0.825108718107748	0.41946644166928	0.999904720550955	-4.62234706279761	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515333	NA	NA	0.828416461329234	4.08534950935884	1.26256784379356	0.228240300482614	0.999381634987826	-4.53985374627027	0.948836573675208	5.44998782647379	2.37975873949342	0.0278630951750434	0.999904720550955	-4.34101148398595	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515337	NA	NA	-0.572764630936102	6.67640705368248	-1.02076326528945	0.32541373174708	0.999381634987826	-4.6529246072114	0.188316598522664	6.25278544803241	0.815060348317231	0.425055551041751	0.999904720550955	-4.62261803852012	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515340	NA	NA	0.896027519836657	2.34490672465947	0.645246345273411	0.529643577662478	0.999381634987826	-4.63692656840862	0.451947398112665	2.73449628116967	1.339935688335	0.195944920092136	0.999904720550955	-4.56463993271507	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515344	NA	NA	-0.171593036752125	4.90725718960612	-0.262976931879794	0.796562024960225	0.999381634987826	-4.81740176181305	-0.0908154759170875	5.01290943865945	-0.251940608122834	0.803770127009902	0.999904720550955	-4.66604486439375	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515356	NA	NA	0.451711980193234	4.42027919525166	0.825577355854185	0.423475566904186	0.999381634987826	-4.67862540685815	-0.186803749366768	4.97270923038453	-0.302615629239035	0.765444150901486	0.999904720550955	-4.66364404208816	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515357	NA	NA	NA	NA	NA	NA	NA	NA	0.281487810384261	-3.23011405552297	0.112260746762548	0.91178465814089	0.999904720550955	-4.59698214448965	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515358	NA	NA	0.0595377363820023	4.35017942186367	0.0929033318066459	0.927352804431297	0.999381634987826	-4.79425066291169	-0.486865759937283	5.11202414403697	-0.839018778775682	0.411806786341392	0.999904720550955	-4.62042824013813	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515368	NA	NA	NA	NA	NA	NA	NA	NA	-1.74393969368369	-1.08735099342265	-1.85596842514513	0.0789087565629443	0.999904720550955	-4.58229605503117	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515372	NA	NA	-0.361425569337185	-1.2841597165779	-0.195134929354559	0.848210271516325	0.999381634987826	-4.61763502289041	-0.708210892888038	-0.900650957839918	-0.724137376359547	0.477732547420791	0.999904720550955	-4.59888963230745	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515373	NA	NA	-1.54623329520908	0.124803019876119	-0.831255859042042	0.420371536589764	0.999381634987826	-4.60521456247607	0.454049824786774	0.453571963509438	0.431098242158449	0.671208997073516	0.999904720550955	-4.60892352317787	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515378	NA	NA	0.770348838828673	1.17501073106111	0.65863403887665	0.521269621014931	0.999381634987826	-4.6201617566066	-0.142502846819179	1.63459635158763	-0.412038947013258	0.684884950442136	0.999904720550955	-4.62030581436436	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515388	NA	NA	2.19148094764187	1.61829207219951	1.50331322426512	0.155918937732591	0.999381634987826	-4.54418161792422	-0.117164955545535	2.68268016293836	-0.491360970183018	0.628753474091096	0.999904720550955	-4.6297904696152	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515391	NA	NA	2.10415183940353	1.03839905589461	1.69233847471665	0.113652794908046	0.999381634987826	-4.53492695714651	0.272621157077739	0.852411646332908	0.43007576112162	0.671939752514243	0.999904720550955	-4.61253321935469	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515400	NA	NA	0.978285930432952	2.06141567844152	0.696224137051196	0.498168453723498	0.999381634987826	-4.62758558962597	0.262035801700121	2.56594062997312	0.832963270865676	0.415130220771989	0.999904720550955	-4.60940937452659	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515405	NA	NA	0.844813044643005	4.71681303109936	0.820209146046609	0.426423698161146	0.999381634987826	-4.69433385960468	-1.38758764559151	5.33823053372233	-0.894685586785909	0.382059011019529	0.999904720550955	-4.61318633862481	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515409	NA	NA	2.691883796977	4.55887415767361	2.10408279558972	0.0547499026570602	0.999381634987826	-4.30915624997797	0.432924548150849	4.86637483546252	1.36029681956983	0.189529228648623	0.999904720550955	-4.54570086292657	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515413	NA	NA	0.124337683493285	4.89047825421741	0.177311611398158	0.861911511259939	0.999381634987826	-4.8222550280885	0.67361153679703	4.77860439780472	1.76156226057411	0.0940957121822758	0.999904720550955	-4.47333611356214	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515414	NA	NA	-0.308212464711133	5.73307353667988	-0.628261041636683	0.540376708856587	0.999381634987826	-4.77444869383103	0.264622994323719	5.41321812478757	1.17210099449549	0.255527568730894	0.999904720550955	-4.57548444677719	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515418	NA	NA	0.525455517444968	12.8618470251366	0.888217484124406	0.390063945903964	0.999381634987826	-4.69109128579956	-0.200481695198197	13.1598569154372	-0.356290840175954	0.725516696547757	0.999904720550955	-4.62898054194888	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515419	NA	NA	0.51239804452779	6.9490149428211	1.11857768193041	0.282940818423685	0.999381634987826	-4.60963847937095	0.0226221843904264	6.63553099904785	0.0929632792682738	0.926898094003925	0.999904720550955	-4.66672058225868	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515424	NA	NA	0.495093453006641	4.1937696397452	0.65063935931271	0.52626111291086	0.999381634987826	-4.70401308430165	0.257068622691581	3.94586763893808	0.633309491589711	0.534020073461317	0.999904720550955	-4.63528301082649	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515433	NA	NA	0.84631125114554	4.61766431143262	1.54861698114663	0.144723842495045	0.999381634987826	-4.42348607301006	-0.198318181983753	5.33685200838861	-1.22116356666857	0.236841058096656	0.999904720550955	-4.56801447747527	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515436	NA	NA	0.291280679197193	7.91350600931905	0.717212227746246	0.485538287059847	0.999381634987826	-4.77188589987539	0.209298105693355	7.26036844303702	1.01227311954436	0.324023117626471	0.999904720550955	-4.59786733654437	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515438	NA	NA	NA	NA	NA	NA	NA	NA	-1.45561149694468	-1.2033530386389	-0.783053483841024	0.443169239722617	0.999904720550955	-4.59739504114678	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515439	NA	NA	-0.847725252190457	5.59543084359241	-0.881587937537281	0.39351353008766	0.999381634987826	-4.69273833740577	0.23326695891264	3.01958511858537	0.410507108064895	0.685989056692723	0.999904720550955	-4.63770624967092	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515440	NA	NA	-7.0547652990764	0.291346236592315	-1.82821470000393	0.089823096644861	0.999381634987826	-4.53521469399678	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515441	NA	NA	NA	NA	NA	NA	NA	NA	-1.7871576142763	-1.85588434160239	-1.18748153607554	0.249553845996128	0.999904720550955	-4.59355187928193	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515442	NA	NA	1.27421083906641	-0.876355637924514	0.810388796775985	0.431851307277708	0.999381634987826	-4.60421507337725	0.27521047195986	-0.177447597638525	0.463189412397085	0.648447540236935	0.999904720550955	-4.60515823395454	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515443	NA	NA	NA	NA	NA	NA	NA	NA	0.417503527793711	-0.711874004099234	0.681777654562682	0.503539722130105	0.999904720550955	-4.6000095877645	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515444	NA	NA	0.99809643225702	1.8653886504697	0.763232958478592	0.458530291503292	0.999381634987826	-4.61952462604237	-0.0664877743528638	1.48605534258292	-0.220291663374307	0.827974666349282	0.999904720550955	-4.62251456974463	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515445	NA	NA	1.70541205254762	-0.792022879126959	1.35973802623034	0.196317408531533	0.999381634987826	-4.57613983768408	-1.07899031688458	-1.85621785875494	-0.965137954213527	0.346502502471264	0.999904720550955	-4.59541300523868	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515447	NA	NA	-1.05563560916265	1.18261352453232	-1.00026151280204	0.334876575966329	0.999381634987826	-4.59688951630303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515450	NA	NA	-1.8027800034501	1.70321312317843	-1.72492799277449	0.10747796606577	0.999381634987826	-4.51470644234967	-0.3732389602176	2.57491599099972	-1.21507701155015	0.239101064415207	0.999904720550955	-4.57825812337002	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515452	NA	NA	-3.38984566019337	-1.18410713544305	-1.75150360894905	0.102663592382303	0.999381634987826	-4.5555277662134	-0.125814976769873	-0.202238568770551	-0.106011946345698	0.916675125254022	0.999904720550955	-4.60712497137701	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515453	NA	NA	NA	NA	NA	NA	NA	NA	1.09852601301274	-3.88662013881461	0.194405557676676	0.847905127574081	0.999904720550955	-4.59646935459179	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515459	NA	NA	0.745606491234178	5.84181744922299	0.878389399442141	0.395185186873388	0.999381634987826	-4.69962789827377	-0.304987067944018	6.01763934592691	-1.21179101860595	0.240327999226367	0.999904720550955	-4.56962468174632	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515460	NA	NA	0.214589053002334	5.54851292481312	0.406230028747427	0.690976150731781	0.999381634987826	-4.82109969732718	-0.0525182465847951	5.07918253587219	-0.248572336589186	0.806336948896552	0.999904720550955	-4.6663226883105	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515461	NA	NA	1.48809097219922	1.05144982436886	1.09482177194472	0.292852702426473	0.999381634987826	-4.58937861303766	0.662853386219113	1.30909145323477	1.19782438979326	0.245596373040487	0.999904720550955	-4.58525480418037	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515464	NA	NA	-0.400744760258333	3.57373073068583	-0.583133336219924	0.569472412361661	0.999381634987826	-4.69992175468568	-0.114800056169754	3.85083295578046	-0.430234095018582	0.671826571163887	0.999904720550955	-4.64790147099578	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515465	NA	NA	0.236087379271839	6.20705418924982	0.405105055209735	0.691783082051791	0.999381634987826	-4.83942769898262	0.186947187239859	6.23201971000664	0.492937253748358	0.627659731078314	0.999904720550955	-4.65195979005141	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515468	NA	NA	1.25351290381839	-0.572321912986867	0.765962390861041	0.456958433670866	0.999381634987826	-4.60627849861999	-0.564192892154708	-0.144803884085011	-1.11569036425397	0.278355097185537	0.999904720550955	-4.59235316027393	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515475	NA	NA	0.176344801087106	1.04227798936872	0.161384924012834	0.874194233696459	0.999381634987826	-4.63626650977836	0.143893110408726	1.16960719625515	0.333881502050445	0.742096191572158	0.999904720550955	-4.61743443434085	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515497	NA	NA	0.745647367766805	0.977145718451231	0.399066724815169	0.696120961922896	0.999381634987826	-4.62928352487442	0.403434114992667	1.10307407766351	1.01143116558033	0.324415464128378	0.999904720550955	-4.59516040903374	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515498	NA	NA	2.40440611155705	5.20841735653526	1.70383739289154	0.111439356264804	0.999381634987826	-4.39241330716589	0.172001597916475	5.03990058176917	0.629656817118101	0.536357343792594	0.999904720550955	-4.64218453318232	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515507	NA	NA	NA	NA	NA	NA	NA	NA	5.45231749756377	-4.85272085411258	1.3653926618696	0.187949971620934	0.999904720550955	-4.59433494980671	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515508	NA	NA	NA	NA	NA	NA	NA	NA	5.09165013233985	-5.49523971931406	1.57426575898919	0.131796810324251	0.999904720550955	-4.59396536791477	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515511	NA	NA	-0.336200278702769	3.3711732451745	-0.49197370954192	0.630686343952463	0.999381634987826	-4.69236633093933	-0.0508968937602502	3.60657904130636	-0.135242856174396	0.893830820640585	0.999904720550955	-4.6545003491446	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515515	NA	NA	-0.530525199426916	4.55485114392585	-1.24830091540459	0.233257725106614	0.999381634987826	-4.54307436337568	0.0175489299433599	5.31869885880138	0.0554509675241545	0.956353443797342	0.999904720550955	-4.67130982515849	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515516	NA	NA	0.200791401718344	1.27358655997382	0.0895598544983846	0.929959648477547	0.999381634987826	-4.63895828177464	-0.258056644995101	1.28654354660113	-0.258867772060023	0.798498426851636	0.999904720550955	-4.6194861192538	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515519	NA	NA	-1.03520738543647	-0.847838292381968	-0.442912672147075	0.664883440982381	0.999381634987826	-4.61514937776507	-0.0300382707291388	0.788192933332114	-0.0533475151459728	0.958007428474934	0.999904720550955	-4.61607707463461	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515526	NA	NA	-0.268828776690792	0.0457914493076569	-0.149515520508997	0.883370190267104	0.999381634987826	-4.62553524280995	-0.176764992115233	0.921463200538486	-0.157204872108988	0.876728475300974	0.999904720550955	-4.61706765804289	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515528	NA	NA	0.797073672717027	-0.682842962188826	0.475423679391793	0.642129182218668	0.999381634987826	-4.61543852536469	0.548653160537247	0.654076136088877	0.499411640102718	0.623176599503934	0.999904720550955	-4.60942019931022	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515531	NA	NA	-1.59994366448198	0.0581961718139179	-0.896536108863335	0.385764551762996	0.999381634987826	-4.60174092910592	-1.12646110989279	-0.353960519193797	-1.79248245808729	0.0888634158142719	0.999904720550955	-4.57472441847624	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515540	NA	NA	2.66066631329262	-0.493802409849417	1.39588371775691	0.185411726365047	0.999381634987826	-4.57276896170364	1.72158532056961	0.38009683967613	1.02489607710206	0.318180881532253	0.999904720550955	-4.59460451091098	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515567	NA	NA	0.360265705730369	3.63156750765366	0.698708457259416	0.496663334521734	0.999381634987826	-4.67576480127632	-0.0963540726041854	3.65206924602963	-0.356068563431197	0.72568048314197	0.999904720550955	-4.64888772296217	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515569	NA	NA	4.04727369548016	-0.728323910753511	0.780556505585274	0.448611237060002	0.999381634987826	-4.6057099582661	-1.93789074629456	1.22840713406024	-0.322110772798825	0.750857406202357	0.999904720550955	-4.61564973515183	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515570	NA	NA	NA	NA	NA	NA	NA	NA	-3.74648839991439	-3.6549216577902	-1.53441151934916	0.141279160655254	0.999904720550955	-4.59324561797557	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515571	NA	NA	0.289253444099695	6.54338428383536	0.353280966507991	0.729364785348894	0.999381634987826	-4.85381734737081	-0.598493036975874	5.39270364539493	-1.0108709772509	0.324676694167182	0.999904720550955	-4.59892814168098	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515572	NA	NA	-4.08120724212233	-1.53190887607278	-1.22821858778355	0.240467509220362	0.999381634987826	-4.58529114394069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515577	NA	NA	NA	NA	NA	NA	NA	NA	1.84638308173554	-2.58062292163439	1.08089650081226	0.293163455921699	0.999904720550955	-4.594698099542	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515580	NA	NA	-3.82114544019601	0.763622327415581	-2.02533693530381	0.0631941642089988	0.999381634987826	-4.5092975675067	0.326339032723705	1.19316000459842	0.162739332967472	0.872428098441374	0.999904720550955	-4.61888044672018	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515589	NA	NA	1.69211367350543	1.99540581521756	0.678468209724091	0.50900426109578	0.999381634987826	-4.62694994871306	0.998562695770509	1.2959785826033	0.773277996527624	0.448795227086197	0.999904720550955	-4.60549186794062	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515591	NA	NA	-0.0484237064067964	9.04867042747121	-0.068584020079029	0.946331981202555	0.999381634987826	-4.88634988238216	-0.443300392427213	8.25554719434368	-1.28612596926858	0.213727362522552	0.999904720550955	-4.56341410172292	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515599	NA	NA	-2.75742750490514	-1.68350659643403	-0.86854489341323	0.400360217580339	0.999381634987826	-4.60044434452769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515600	NA	NA	-2.65086193513078	-1.57663298822378	-0.817180838890018	0.428092668094033	0.999381634987826	-4.60233201571217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515610	NA	NA	NA	NA	NA	NA	NA	NA	-1.08696918506791	-1.92713216051357	-0.804523984835656	0.43096629423648	0.999904720550955	-4.59651679035824	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515616	NA	NA	-2.47679244908536	-0.429916564796582	-1.48925209443642	0.159539344148643	0.999381634987826	-4.56754263630908	-2.76251038649696	-0.904949975495973	-1.96724516707191	0.0638073260168582	0.999904720550955	-4.57915510979134	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515627	NA	NA	-0.0665865000616267	5.76833780787807	-0.104640826640417	0.918208396549888	0.999381634987826	-4.86412040569606	0.0291298215927091	6.73304741980265	0.145192066938591	0.886075997696018	0.999904720550955	-4.66528972907772	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515633	NA	NA	-0.470959251853558	5.69146596688912	-1.35937450511416	0.196429696724172	0.999381634987826	-4.49154974966317	-0.334740444632982	6.21396548618376	-1.98607699188549	0.0615230506927191	0.999904720550955	-4.4289232649877	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515640	NA	NA	-0.65812016757896	0.262270151632998	-0.390249634280919	0.702475002441598	0.999381634987826	-4.62343149248297	-0.347680450440837	0.941364816481919	-1.33351867038654	0.198002139383117	0.999904720550955	-4.57968388431512	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515641	NA	NA	-0.960896236826058	2.32850573915802	-0.762347290970836	0.45904106578482	0.999381634987826	-4.62674223484752	-0.331525573136939	2.34522010078349	-0.562607194351006	0.580227433181545	0.999904720550955	-4.6228506400415	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515647	NA	NA	1.97312899388918	0.862115075782471	1.42014393908822	0.178375711376584	0.999381634987826	-4.56254194117945	-0.40374122560266	-0.164011461922057	-0.511201266174454	0.615051680780654	0.999904720550955	-4.60452641313544	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515657	NA	NA	0.0310729161881111	4.40045084763143	0.0549463403943528	0.956990704582539	0.999381634987826	-4.80105165745088	-0.558286601567448	4.32643972109161	-1.22156283036399	0.236693378580421	0.999904720550955	-4.56946626967881	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515659	NA	NA	0.165418426991062	6.03096882295708	0.286091460233376	0.779176107318915	0.999381634987826	-4.85568982200561	0.245499323003432	6.44921308350361	0.880508380190926	0.389497129353642	0.999904720550955	-4.61479735770866	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515661	NA	NA	NA	NA	NA	NA	NA	NA	-1.92540750179909	-4.26058598578551	-0.401337863109731	0.692613059053779	0.999904720550955	-4.59605731958633	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515666	NA	NA	2.34405155312579	5.18100141798666	1.65901379073668	0.120286581980452	0.999381634987826	-4.4095138559472	0.184724905138607	5.0133213626178	0.654233085471089	0.520739279318724	0.999904720550955	-4.6398838227556	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515667	NA	NA	0.549236434440128	11.9204508594086	1.01091522127471	0.329934790635756	0.999381634987826	-4.64858892711085	-0.0318166995625756	11.6803571077514	-0.0571822260881075	0.954992274123168	0.999904720550955	-4.63942728013646	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515671	NA	NA	0.964483403939245	3.36214472216264	1.35287492291854	0.198446215850543	0.999381634987826	-4.52665628572485	0.307216504036201	3.40780263962394	1.13784237302442	0.269217810445241	0.999904720550955	-4.58305519872402	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515672	NA	NA	NA	NA	NA	NA	NA	NA	0.51263832091425	-4.61560200698172	0.155353311413095	0.878168056453934	0.999904720550955	-4.59615092290582	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515673	NA	NA	2.07507919478491	3.06938751293533	1.34621899593654	0.20052869062312	0.999381634987826	-4.54248515812029	0.300462938997543	3.33518015370489	0.887712715986873	0.385705529641679	0.999904720550955	-4.60901500896064	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515679	NA	NA	0.149062039827789	2.48239941078614	0.189751149764389	0.852343751869633	0.999381634987826	-4.66819696296732	0.237088998647875	2.90167021314739	0.804991288134115	0.430703057283946	0.999904720550955	-4.6134328874196	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515682	NA	NA	0.10082805417652	7.09530386778795	0.219277828034336	0.829733108977749	0.999381634987826	-4.8779311464688	-0.000267690723681129	6.5449909759911	-0.000684619352755687	0.999460831999879	0.999904720550955	-4.66781816652201	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515684	NA	NA	-0.324641764431256	7.65706392940914	-0.881138328559968	0.393748221164166	0.999381634987826	-4.71333985031142	0.0981648546877179	7.07902006711857	0.57181132438159	0.574098875159006	0.999904720550955	-4.64264207935266	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515685	NA	NA	1.70535228600679	4.34815633487499	1.90574851431746	0.0783268022861379	0.999381634987826	-4.31099706914297	0.786474028241335	3.46135361782485	1.14583575838636	0.265975825080225	0.999904720550955	-4.58201794024317	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515687	NA	NA	-0.641695178514168	2.92986384946775	-0.713051684897273	0.48802656795602	0.999381634987826	-4.64833694849178	0.0231287738735562	3.25215851824776	0.0741050197620865	0.941695166987455	0.999904720550955	-4.6495431301737	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515688	NA	NA	-0.911818404172291	5.16388754304789	-1.56172196023055	0.141616098587814	0.999381634987826	-4.39813039207113	0.0247672164504807	4.83625088335004	0.145702366674151	0.885678559635978	0.999904720550955	-4.66839220330285	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515689	NA	NA	0.338551443367906	6.53932871128727	0.369607313224098	0.717441160861944	0.999381634987826	-4.84981711206424	0.564008916718365	6.21570504236553	1.05000486617344	0.306782421234534	0.999904720550955	-4.59340142766314	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515690	NA	NA	0.400621314791005	4.10184584576474	0.539747322706329	0.598212514617035	0.999381634987826	-4.72592362626134	0.320692722575085	4.24688151456487	1.30368787689618	0.20779013511257	0.999904720550955	-4.55755866733555	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515691	NA	NA	NA	NA	NA	NA	NA	NA	4.88337205977294	-5.10218005852951	1.2876883460589	0.213193861847191	0.999904720550955	-4.59454371840035	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515692	NA	NA	-8.31702882805945	-1.42164702369706	-4.0505914682451	0.00129233573663789	0.999381634987826	-4.43362489105519	2.89316475885931	-0.6760817682964	1.84334861647546	0.0808059295946903	0.999904720550955	-4.57870712749876	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515694	NA	NA	-0.0965139583365833	3.22035733995025	-0.0800535749735898	0.937375985707487	0.999381634987826	-4.709598586416	0.0925891621970582	3.05291930805434	0.406866671632409	0.688615882873399	0.999904720550955	-4.63843495957749	NA	NA	NA	NA	NA	NA	NA	NA
