Gene	DE.2008Dataset	DE.2012Dataset	logFC.08	AveExpr.08	t.08	P.Value.08	adj.P.Val.08	B.08	logFC.12	AveExpr.12	t.12	P.Value.12	adj.P.Val.12	B.12	DE.fishercomb	DE.invnorm	H_FC_08	H_FC_12	signFC	DE	DE.fishercomb_adjP	DE.invnorm_adj_P
AARS2	NA	NA	-0.0436344780943165	2.81545716209378	-0.0572444689256262	0.955110132462366	0.989262782652941	-6.17534742845283	0.0385452914227846	3.66406115871857	0.430174350153936	0.671422024114927	0.865217074634999	-6.47645302112678	NA	NA	NA	NA	NA	NA	NA	NA
AASDH	NA	NA	-0.295162710694932	0.429873669902066	-0.311003863980794	0.760100870432664	0.932254371498368	-5.56891925535667	-0.424099069442264	1.4037995915424	-2.51022254546164	0.0202640063843783	0.139584666411916	-3.41719537864185	NA	NA	NA	NA	NA	NA	NA	NA
AASDHPPT	NA	NA	0.527841397780267	1.05335867655223	0.83817063573434	0.415162367572905	0.801368488641532	-5.38966606381386	-0.0272866239217673	1.91072186029985	-0.162983822349816	0.872079047370286	0.950787310302667	-6.25335262711567	NA	NA	NA	NA	NA	NA	NA	NA
AASS	NA	NA	-0.221722646845818	6.29052923104034	-0.954560558838837	0.355012327780979	0.772256715018154	-6.28587326275219	0.102020774729984	6.43923029880452	0.908047546798069	0.374088216539679	0.671815983002614	-6.24804123004837	NA	NA	NA	NA	NA	NA	NA	NA
AATF	NA	NA	0.281097053641694	5.26136465625409	0.941181967775892	0.361603011433931	0.776093835339576	-6.22250572141624	0.151225755080681	4.84200333584995	1.00010090663418	0.328571737439271	0.632890916041927	-6.17108946410439	NA	NA	NA	NA	NA	NA	NA	NA
ABAT	NA	NA	-0.176188067341852	4.65019388697444	-0.329910284355974	0.746054683294849	0.927122828969453	-6.54205680147629	0.277393583530882	3.42618917749583	1.09176136246957	0.287224118837874	0.595707280676826	-5.94201329652304	NA	NA	NA	NA	NA	NA	NA	NA
ABCA1	NA	NA	0.49323398769893	7.52050169180716	2.5089811254909	0.0241473698947333	0.313651771783777	-4.0145258183163	0.147256513360485	7.24639816557047	1.30915001325169	0.204534742995036	0.505883832830877	-5.78142635349398	NA	NA	NA	NA	NA	NA	NA	NA
ABCA12	NA	NA	NA	NA	NA	NA	NA	NA	-1.37995688246604	-3.82272711312498	-0.875209486194582	0.391295010207198	0.684984915461407	-4.76997841943694	NA	NA	NA	NA	NA	NA	NA	NA
ABCA2	NA	NA	0.0271475195600761	6.73822303556661	0.0736697977426356	0.942251816857302	0.986065365462705	-6.76320419768106	0.531904366380718	6.60445783262977	1.62423824275989	0.119141825796278	0.378875206713549	-5.37801608183317	NA	NA	NA	NA	NA	NA	NA	NA
ABCA3	0	0	1.68931176934909	3.31294642357844	2.51556122879332	0.0238359506196386	0.313201899354983	-3.57416553312577	0.712681121687293	2.04867984662095	2.62246751615365	0.0158589035005383	0.119296876053365	-3.29026607657375	1	1	1.68931176934909	0.712681121687293	1	0	0.041037739013292	0.027634252562302
ABCA4	NA	NA	NA	NA	NA	NA	NA	NA	-0.294913746593202	-0.734787784324023	-0.827021120320319	0.417462274530865	0.7046903829401	-5.32915465488607	NA	NA	NA	NA	NA	NA	NA	NA
ABCA5	NA	NA	0.09387221202498	1.92187936353895	0.1121841625518	0.912172916851672	0.979180948928554	-5.91974764172459	0.00116560791998355	3.34672342074509	0.00637987675602742	0.994969448525546	0.998565099986254	-6.52587814107608	NA	NA	NA	NA	NA	NA	NA	NA
ABCB1	NA	NA	-0.465198859820092	6.48338673053896	-1.16515170225181	0.262250020854793	0.707874617333109	-6.07557840251753	0.200012527280812	5.1670122520541	0.661660251624929	0.515336528924793	0.77370177371137	-6.46092084122918	NA	NA	NA	NA	NA	NA	NA	NA
ABCB10	NA	NA	-0.158548914008253	4.62895854648898	-0.532879863046311	0.601964836887873	0.875500099565216	-6.44878885011519	-0.0193856436046493	5.31411535188369	-0.184207581163659	0.855606074480026	0.943690863713028	-6.6692869276256	NA	NA	NA	NA	NA	NA	NA	NA
ABCB11	NA	NA	-0.249218766004255	8.50351246879954	-0.964957658447557	0.349948488983531	0.770473456768318	-6.2937674860426	0.0132612566766142	8.32387198543597	0.107691106247867	0.915256199766439	0.967269294678101	-6.56670871015188	NA	NA	NA	NA	NA	NA	NA	NA
ABCB6	NA	NA	-0.0939360231335646	4.78647177132883	-0.374777951539498	0.713099598138446	0.916862387963699	-6.54567653503076	0.0503566407811409	4.91112218686354	0.355882602788903	0.725455063780282	0.891839094435265	-6.6126973833467	NA	NA	NA	NA	NA	NA	NA	NA
ABCB7	NA	NA	-0.371120635993194	5.77457697413341	-2.29813052876573	0.0364411278126585	0.370697514951341	-4.34983137432376	-0.183716829451012	5.19854308172972	-1.96132725976445	0.0631442699712931	0.270476390607222	-4.86529917359557	NA	NA	NA	NA	NA	NA	NA	NA
ABCC10	NA	NA	-0.916864653728891	0.383699867899082	-1.23570543121428	0.235673058116037	0.687857907170485	-4.94408732211001	-0.607992175298278	1.64324930051338	-3.44526137882643	0.00240821763054272	0.0375302252984471	-1.51974266016915	NA	NA	NA	NA	NA	NA	NA	NA
ABCC2	NA	NA	-0.677035008768035	8.8698352578569	-3.18992573518784	0.00612280961192659	0.170475251150776	-2.69529809138801	-0.058715552393287	7.75995387608865	-0.547445849088081	0.589805671040963	0.819585007603327	-6.44908010051078	NA	NA	NA	NA	NA	NA	NA	NA
ABCC3	NA	NA	1.61965553892846	3.38424467497379	3.09446127395494	0.00743945651315718	0.186641293071312	-2.49305740723081	-0.241432024663641	3.39552025981633	-1.4460207361924	0.16283426280441	0.449476137438876	-5.51134449237439	NA	NA	NA	NA	NA	NA	NA	NA
ABCC4	NA	NA	-1.64666512350288	-0.369455245130348	-1.74355671465474	0.101800607829378	0.5398240466791	-4.29204698936228	-0.516046972517564	0.729929629670368	-1.88895616290271	0.0726937416314775	0.293062778017157	-4.397351607615	NA	NA	NA	NA	NA	NA	NA	NA
ABCC5	NA	NA	0.343126272812246	8.56694293500102	0.893870512987289	0.385584570102705	0.789475646745855	-6.35798738624317	0.321403954254505	7.81882227199321	1.27077692164549	0.217613964942259	0.522526976386312	-5.79939056379039	NA	NA	NA	NA	NA	NA	NA	NA
ABCC6	NA	NA	-0.112187982916005	6.88882674037507	-0.406744917009223	0.689970784545147	0.910447405279762	-6.68340377566944	-0.355784287233843	7.00085780853832	-2.21038694791509	0.0382336704290345	0.202998784218893	-4.38187035869498	NA	NA	NA	NA	NA	NA	NA	NA
ABCC8	NA	NA	0.605590656505941	2.67807694962571	0.894914375509289	0.385044112278776	0.789102388355389	-5.73521836870563	0.108112026657257	3.11867695518159	0.460440384169927	0.64990104682346	0.855292975804923	-6.3819557444696	NA	NA	NA	NA	NA	NA	NA	NA
ABCC9	NA	NA	0.932248911464163	1.14898113342793	1.16080843590874	0.263958079812051	0.708890507824454	-5.11667861828031	-0.228041443387431	1.48930832369021	-0.979314619847396	0.338498989647593	0.640867863007667	-5.71082106286203	NA	NA	NA	NA	NA	NA	NA	NA
ABCD1	NA	NA	-0.064401219408512	5.89100172932867	-0.261053636460691	0.797620425804128	0.94288902740047	-6.69349074879985	0.29307867093278	5.44087809995322	2.03113439705854	0.0550033443817412	0.248981575524751	-4.74598493456261	NA	NA	NA	NA	NA	NA	NA	NA
ABCD2	NA	NA	-0.953770926072861	-1.10922783989035	-0.86223728730015	0.402204688305273	0.795164454727892	-5.11796109026446	0.0737404129920816	-1.03306658363498	0.141800625594744	0.888580078986856	0.956464830562321	-5.54797852424431	NA	NA	NA	NA	NA	NA	NA	NA
ABCD3	NA	NA	-0.2229796619654	6.62649749125294	-0.974086036983577	0.345544427069832	0.768162118250903	-6.27965205240189	-0.13272980060928	6.77892649240882	-1.0465904178454	0.307107434704681	0.6123901326825	-6.10142351526004	NA	NA	NA	NA	NA	NA	NA	NA
ABCD4	NA	NA	-0.739546840540472	4.04278767014231	-2.73185237466981	0.0154978358142273	0.261979586784616	-3.34176802235101	-0.329975475841972	4.42635102235268	-2.1968103525917	0.0393189181630276	0.206263400864961	-4.41476333066806	NA	NA	NA	NA	NA	NA	NA	NA
ABCE1	NA	NA	-0.206180525973866	6.71351746187624	-0.898983333554957	0.382942295876636	0.788265119757405	-6.35199239525917	0.0239372517684719	6.37540672614887	0.183200773561234	0.85638605586948	0.94382328580863	-6.64977802321824	NA	NA	NA	NA	NA	NA	NA	NA
ABCF2	NA	NA	0.136753679147016	4.19570523055402	0.287414713520928	0.777748611001809	0.938137274989443	-6.47654541712728	-0.225441274046839	4.53427129261959	-1.22864356613769	0.232707231589247	0.540337579897735	-5.90690048356484	NA	NA	NA	NA	NA	NA	NA	NA
ABCF3	0	1	0.399051424872513	3.31181691193744	1.66083769400616	0.117611278941496	0.564006109776513	-5.01143679244757	0.616126634662601	3.13537987691431	3.94724560561048	0.000729292187072597	0.0173670223624499	-0.557806467151726	1	1	0.399051424872513	0.616126634662601	1	0	0.0167122302725739	0.0128350327635272
ABCG1	NA	NA	NA	NA	NA	NA	NA	NA	0.179784456055325	-2.02501659092865	0.268784484545326	0.79070104934541	0.918444571740958	-5.28098111108114	NA	NA	NA	NA	NA	NA	NA	NA
ABHD1	NA	NA	-0.226645232169021	3.47964025480079	-0.662266497088318	0.517901053579317	0.840569804206573	-6.13468999654326	-0.254885011366318	3.62453290557521	-1.70992795177506	0.101917195685322	0.347898866349401	-5.16107035015546	NA	NA	NA	NA	NA	NA	NA	NA
ABHD10	NA	NA	-0.684422105186575	1.64941413999155	-0.844735773374442	0.411600891147361	0.799296862176981	-5.49514153020418	0.109416732897753	3.17675083209135	0.878654229877986	0.38946614376141	0.683640946832029	-6.11085975405166	NA	NA	NA	NA	NA	NA	NA	NA
ABHD11	NA	NA	0.0742240746250515	2.17689096287289	0.154841473337428	0.879021724620475	0.967349444676974	-5.97367442437772	0.351059174238764	2.05654426613449	1.72209878255235	0.0996516807753655	0.343461525022522	-4.8921824229633	NA	NA	NA	NA	NA	NA	NA	NA
ABHD12	NA	NA	-0.217564191503768	3.96247672429507	-0.609133065238186	0.551600215353935	0.85371532711509	-6.28102214139208	0.157173150914372	4.76305990473871	0.807026996961486	0.428637234250127	0.712530401555293	-6.3403261082915	NA	NA	NA	NA	NA	NA	NA	NA
ABHD13	NA	NA	0.595935149623707	2.5249122357591	1.69714979253755	0.110425402921894	0.550316071693511	-4.76233822241649	0.0871315810093538	3.16451833687301	0.934949154159651	0.360371607430852	0.660048567944489	-6.0587708994159	NA	NA	NA	NA	NA	NA	NA	NA
ABHD16A	0	1	-1.01024551407109	2.46827751843145	-2.13699828440219	0.0495733918315604	0.423850815693312	-4.04995372161794	-0.622898011691999	2.79589192838326	-5.69299292905036	1.16144590557438e-05	0.00124407790068351	3.43479898219359	1	1	-1.01024551407109	-0.622898011691999	-1	0	0.000675234396798751	0.000533010546113331
ABHD17A	NA	NA	0.186387235591248	5.05513512710057	0.737439213733939	0.472295349132754	0.825044881726123	-6.37132979715369	0.399200779706603	4.32277996352532	3.60745501139515	0.00164051798352563	0.0291758972524452	-1.44289957124331	NA	NA	NA	NA	NA	NA	NA	NA
ABHD17B	NA	NA	-0.2246601708609	3.59743111044275	-0.634282453160491	0.535502234908399	0.846108926365509	-6.17698389032251	-0.00906728355941855	4.05044754032991	-0.069588593069544	0.945175143682027	0.981659447604428	-6.6142710417033	NA	NA	NA	NA	NA	NA	NA	NA
ABHD17C	0	1	0.0196071965049449	2.9336034589559	0.0655456364913674	0.94860984734057	0.988475667878726	-6.19965588972751	0.532446573667203	3.19145677899859	5.20081658291693	3.6604162960465e-05	0.00247807462107331	2.31314245102632	1	0	0.0196071965049449	0.532446573667203	1	0	0.00977930612198637	0.117142265354651
ABHD18	NA	NA	-0.541210049525934	3.9555619381945	-2.09675771493124	0.053477312741599	0.432806349117069	-4.46372659195546	-0.272452491322365	3.63213758479563	-1.36908314043007	0.185344052924315	0.482623606595234	-5.64484680013645	NA	NA	NA	NA	NA	NA	NA	NA
ABHD2	0	0	-0.87777657969492	6.4391851649776	-3.27078786290005	0.00519011999478954	0.15969256395644	-2.52879130737691	-0.286757363051457	6.15454952902528	-2.08616683081306	0.0492604830198285	0.234333348207307	-4.63757762138722	1	1	-0.87777657969492	-0.286757363051457	-1	0	0.0328023544055923	0.0296480941356817
ABHD3	NA	NA	NA	NA	NA	NA	NA	NA	-0.4782374858063	1.36521776103615	-1.94105730406596	0.0657002955350022	0.276581378315524	-4.42578260857915	NA	NA	NA	NA	NA	NA	NA	NA
ABHD4	NA	NA	-0.375412611696426	5.29070679050804	-1.03661590816174	0.316425984887936	0.74929483584884	-6.13571345425101	-0.130933161035511	4.69981672420445	-0.827317760297742	0.417297875537213	0.704641655185606	-6.32091728794215	NA	NA	NA	NA	NA	NA	NA	NA
ABHD5	NA	NA	0.157836535216645	3.12696230567187	0.437632389238379	0.667922177011453	0.903184495995562	-6.16208216020204	0.225162046480575	4.3827545470358	0.902724232316239	0.376843025669193	0.67413185861313	-6.23437807637312	NA	NA	NA	NA	NA	NA	NA	NA
ABHD6	NA	NA	NA	NA	NA	NA	NA	NA	1.06953724470858	2.95831501944242	0.584341948890709	0.565174269675275	0.804764479268998	-6.26874328874696	NA	NA	NA	NA	NA	NA	NA	NA
ABHD8	NA	NA	NA	NA	NA	NA	NA	NA	-0.807308571134064	-2.86455214978275	-0.77379878857508	0.447616775210996	0.723678880021272	-4.93458760974474	NA	NA	NA	NA	NA	NA	NA	NA
ABI1	0	0	0.444413605367576	5.07623316314384	2.5313228003341	0.0231055226635592	0.311578807682898	-3.8618469247202	0.533947392726282	5.48337466395902	3.12635514345699	0.00507494935367529	0.0587773628594607	-2.55584328133075	1	1	0.444413605367576	0.533947392726282	1	0	0.0202940605175464	0.0124791415299149
ABI3	NA	NA	0.106631578280913	-0.190132329450777	0.104530919836155	0.918140421259777	0.980486843399485	-5.52330473633078	0.243942890311363	0.400845279854721	0.888041957862534	0.384510413905198	0.679532043644274	-5.56312111028842	NA	NA	NA	NA	NA	NA	NA	NA
ABI3BP	1	0	2.89435552321984	1.76259227092824	5.30345085265698	9.00884401835281e-05	0.0226381855361185	1.42874400940258	-0.105487058656016	1.78878232532722	-0.450397392620118	0.657008759862456	0.858035603038471	-6.14026628795453	1	0	2.89435552321984	-0.105487058656016	0	1	0.0133356172975943	0.148113952427617
ABITRAM	NA	NA	0.0169098224639606	1.93286737398609	0.0247970698247368	0.980545472594453	0.996268772900756	-5.92561606089707	-0.191504506089763	2.9612906669943	-1.73630441061786	0.0970619907267759	0.339129396566696	-5.02549727598522	NA	NA	NA	NA	NA	NA	NA	NA
ABL1	NA	NA	0.709555285138638	3.56974605799969	1.63616721796531	0.122721185093912	0.572775855488362	-5.08690721768214	0.229161022513477	3.65326304027314	2.03340592575434	0.0547549330106906	0.24832446206074	-4.63292293781068	NA	NA	NA	NA	NA	NA	NA	NA
ABL2	NA	NA	-0.0648076230632495	3.46652868537917	-0.208317177412541	0.837798652173783	0.954947225048397	-6.33428028420727	0.137579125832608	2.97541905146939	0.858578318043896	0.400203203865196	0.692153935160432	-6.0954742085056	NA	NA	NA	NA	NA	NA	NA	NA
ABLIM1	NA	NA	0.0475070727503502	6.11901695288786	0.126092126058897	0.90134261692077	0.975152074310402	-6.7335877640496	0.16513250695788	6.38810991140764	0.986109955373956	0.335231137021142	0.637912427599601	-6.17676364348102	NA	NA	NA	NA	NA	NA	NA	NA
ABLIM2	NA	NA	0.0844126216709977	6.10842057646209	0.256555892209746	0.801025899458721	0.943823753672417	-6.70653405188679	-0.221290923786737	5.72238106626825	-1.61195317367354	0.121801554326611	0.383776029309623	-5.42242826728916	NA	NA	NA	NA	NA	NA	NA	NA
ABLIM3	NA	NA	0.567380831400476	0.52854584007426	0.743523212417224	0.46871364047795	0.823170002765796	-5.37177178804864	0.594297033331457	2.83954194009128	1.21446064927836	0.237963328166823	0.54721357510024	-5.70938156124354	NA	NA	NA	NA	NA	NA	NA	NA
ABRACL	NA	NA	-0.0555828788971513	2.08468373149294	-0.107519665398297	0.915809364165328	0.979687864489061	-5.94931640680654	0.173296863317963	3.89149821402597	0.785013305586276	0.441154535347243	0.718687360832333	-6.28636180498046	NA	NA	NA	NA	NA	NA	NA	NA
ABRAXAS1	NA	NA	0.188730411062515	3.74143227514896	0.492204033383356	0.629739203775774	0.887144582248539	-6.29783744406781	0.489198204404708	4.26089003379371	2.54972443678515	0.0185971432902114	0.132727682898635	-3.72281540225672	NA	NA	NA	NA	NA	NA	NA	NA
ABRAXAS2	NA	NA	-0.254142746166779	3.92890886800201	-0.935075457764987	0.364639215871633	0.777028805250265	-6.02212391062917	-0.0618482754565299	3.98379609796092	-0.706116731803414	0.487824725806126	0.754262955513429	-6.35618841876735	NA	NA	NA	NA	NA	NA	NA	NA
ABT1	NA	NA	0.236436604203397	1.60277484095748	0.54622460538759	0.592986973521583	0.872021164889166	-5.69233028591882	0.386996638087929	1.8428944587997	2.85265231549718	0.00949105971263055	0.0856580414531919	-2.79977907661052	NA	NA	NA	NA	NA	NA	NA	NA
ABTB1	NA	NA	-0.519520248549308	5.64243531311219	-2.6168404065179	0.0195014540279495	0.296653666802347	-3.7580172644514	-0.152689758798554	5.70348909661753	-0.938379004313875	0.358647409013529	0.658753289792725	-6.24066226681955	NA	NA	NA	NA	NA	NA	NA	NA
ABTB2	NA	NA	1.92014173682306	-0.548435501597625	2.23522646518698	0.0411246882327552	0.388542166759965	-3.62270819640108	0.907794822509058	-1.04171728175917	2.07331982114858	0.0505507118869973	0.23746657657593	-3.82636341420583	NA	NA	NA	NA	NA	NA	NA	NA
ACAA1	NA	NA	-0.0586815974875536	6.38020811585383	-0.213099675608137	0.834133851636646	0.95343069574762	-6.73067486692855	0.101761564631801	7.77037622285208	0.442636582520676	0.662524235223479	0.860417328442589	-6.50125698941039	NA	NA	NA	NA	NA	NA	NA	NA
ACAA2	NA	NA	-0.206226966551687	6.74495763646903	-0.854923547178583	0.406113916154756	0.796741388814447	-6.39147150663899	0.259370213617083	6.90090488222133	1.13623016292078	0.268576506247602	0.576785297736547	-6.00059929175745	NA	NA	NA	NA	NA	NA	NA	NA
ACACA	NA	NA	-0.147997714075078	8.03502425782095	-0.465723562995296	0.648139901244384	0.896147962795002	-6.66076711703431	-0.229026957375073	7.6407308478915	-0.774828092473834	0.447021255189061	0.723201894240608	-6.30398003104891	NA	NA	NA	NA	NA	NA	NA	NA
ACACB	NA	NA	-0.58498453587747	2.80388417616776	-0.950333311164771	0.357085703399292	0.773547560729203	-5.71942292629041	-0.541713284070848	3.59196240657959	-2.11985932521737	0.0460162966706681	0.22587114872599	-4.47076689215992	NA	NA	NA	NA	NA	NA	NA	NA
ACAD10	NA	NA	-0.365537218277254	5.51044692814342	-1.79046730584373	0.0936886758491155	0.527685313500169	-5.17735317334498	-0.289968915155908	5.50696205658635	-2.30607906978847	0.0313273411954304	0.181487298591432	-4.24517578968364	NA	NA	NA	NA	NA	NA	NA	NA
ACAD11	NA	NA	-0.602191510394119	2.53710435142156	-0.516622874190894	0.612992504221905	0.881174996256509	-5.94574772334291	0.0864561994165314	4.7790779193468	0.283871113819198	0.779270661351401	0.914172090808075	-6.63044399091945	NA	NA	NA	NA	NA	NA	NA	NA
ACAD8	NA	NA	-0.877638896097459	3.70635982110078	-2.30351208964971	0.0360645714676558	0.368456415455714	-4.05328744819957	0.334712222945888	3.4945141170538	1.93385056825265	0.0666308504829836	0.278306744810401	-4.78207581191849	NA	NA	NA	NA	NA	NA	NA	NA
ACAD9	NA	NA	-1.19486865337242	3.57672839304207	-1.23496089094497	0.235942152986531	0.688028590286768	-5.57367763998848	-0.360732034252896	4.50383750885932	-2.03089342161132	0.0550297561233406	0.249023019948551	-4.71690345177612	NA	NA	NA	NA	NA	NA	NA	NA
ACADL	NA	NA	-0.49920527460695	4.40322402992623	-0.920391307244694	0.372012026774692	0.781957315258514	-6.12536690134434	0.0150835636290916	5.34241049643096	0.145927766310494	0.885360857927198	0.955184804167788	-6.67603298507848	NA	NA	NA	NA	NA	NA	NA	NA
ACADM	NA	NA	-0.453881270264232	7.08287734716999	-1.84137920373488	0.0855364659918007	0.510000990212328	-5.16682744247036	-0.210800855490302	7.07188135642751	-1.99141611631618	0.05951248748014	0.260171071440746	-4.76934488227853	NA	NA	NA	NA	NA	NA	NA	NA
ACADS	NA	NA	-0.297113661927487	8.3427221535441	-0.97520807451303	0.345005790489843	0.768136081842014	-6.28595434553473	0.033299001546407	8.25664522190179	0.272246387788992	0.78807376131292	0.917210105006521	-6.5380705558139	NA	NA	NA	NA	NA	NA	NA	NA
ACADSB	NA	NA	-0.424717515908354	5.68955494672011	-1.1292001778667	0.276643935217958	0.721826338157559	-6.07275570891849	0.192842479253976	6.17046096465656	1.4954160766968	0.149584598120877	0.428672131145552	-5.578990583666	NA	NA	NA	NA	NA	NA	NA	NA
ACADVL	NA	NA	-0.0757584884862599	7.13298776586028	-0.244494862153687	0.810178358291657	0.948044718947642	-6.742411472908	-0.141968723419523	7.58053875367061	-0.820223257820193	0.421240881975318	0.707592500033269	-6.27103279823943	NA	NA	NA	NA	NA	NA	NA	NA
ACAP2	NA	NA	-0.285758306947884	5.7031837739031	-0.755738399902708	0.461572708778221	0.821180754277875	-6.42232474063852	0.0139387375523432	6.03675117680826	0.155410231129988	0.877972191047348	0.953013415051316	-6.66556562485306	NA	NA	NA	NA	NA	NA	NA	NA
ACAP3	NA	NA	-0.307119710956197	1.35777194773992	-0.434862609341322	0.669886876287133	0.903435275099192	-5.69115751163027	0.13411904005694	1.46463199834063	0.574361195188835	0.571784789178132	0.8087165839629	-6.01197008156156	NA	NA	NA	NA	NA	NA	NA	NA
ACAT1	NA	NA	-0.589495616803782	7.88801642168957	-2.56325767568874	0.0216906825975303	0.303996714435399	-3.91566895468978	-0.0668525435576566	7.70559601821413	-0.624450956385153	0.53901260617395	0.788453899866393	-6.40630684888029	NA	NA	NA	NA	NA	NA	NA	NA
ACBD3	NA	NA	-0.109980229564423	5.00342407733347	-0.586899137129559	0.56604775621597	0.860178161248657	-6.4691900616119	0.179271362396908	5.05680492106026	1.49103116856518	0.150724022975309	0.430883196425651	-5.59304906644957	NA	NA	NA	NA	NA	NA	NA	NA
ACBD4	NA	NA	-0.487611961783892	3.52409620152703	-1.36407092053145	0.192771935230975	0.661036792604668	-5.45576171968927	-0.251953598024002	4.30962587948762	-0.834262703686334	0.413460664061658	0.702389900997955	-6.28809774304046	NA	NA	NA	NA	NA	NA	NA	NA
ACBD5	NA	NA	-0.34515610578485	5.9398117076135	-1.61233710576173	0.127837419350057	0.581935420584732	-5.47379016058359	0.296852604555708	6.77038885177478	1.95663887814079	0.0637275155430433	0.271925421881034	-4.84152312913766	NA	NA	NA	NA	NA	NA	NA	NA
ACBD6	NA	NA	-3.12725465390074e-05	1.82073547343568	-6.06034209000638e-05	0.999952448420432	0.999974495179274	-5.89291449733754	0.183622712233273	2.79051160031946	1.06335132674453	0.299618260395097	0.606527761946169	-5.87151835944051	NA	NA	NA	NA	NA	NA	NA	NA
ACBD7	NA	NA	-1.36116999115012	1.65897393479435	-1.81774198409973	0.0892395167341964	0.518263451184775	-4.37681333621318	0.507956234567049	3.87088404071076	1.17610790980673	0.252625915853375	0.562035601239079	-5.90444938721787	NA	NA	NA	NA	NA	NA	NA	NA
ACCS	NA	NA	0.147407540962398	7.15024388391554	0.491438256220845	0.630267860343372	0.887343392147664	-6.6469532573356	-0.264872356441343	7.90397410602526	-1.0944956796989	0.286051090892282	0.594299351089336	-5.99575420522465	NA	NA	NA	NA	NA	NA	NA	NA
ACE	NA	NA	-0.664378059119404	1.77444177453238	-0.615191196177119	0.547698551284563	0.852504701564667	-5.68526917655184	0.0462127529108964	2.17680908581906	0.17551178711555	0.862347674942866	0.946570384686913	-6.3036344855575	NA	NA	NA	NA	NA	NA	NA	NA
ACE2	NA	NA	-1.17714450560857	2.28829452556702	-1.31838741739587	0.207257243463302	0.672852273375147	-5.14693840100257	-0.336385915396388	2.77328429606098	-1.21864575377937	0.23640308652447	0.545147481884728	-5.69800884757094	NA	NA	NA	NA	NA	NA	NA	NA
ACER2	NA	NA	0.187894836835637	2.9419491903789	0.602845693757356	0.555665400045315	0.85499687703354	-6.02509474005716	0.0534084763206302	2.66563883926569	0.355358426787826	0.725841972501127	0.891839094435265	-6.34742339622079	NA	NA	NA	NA	NA	NA	NA	NA
ACER3	NA	NA	0.162020837535338	2.83773514489033	0.491592569149787	0.630161313131056	0.887343392147664	-6.05812164305703	-0.129207227096809	2.50592683458591	-0.870056142521304	0.394041417262187	0.686843953831687	-6.00370191354306	NA	NA	NA	NA	NA	NA	NA	NA
ACHE	NA	NA	-0.538389946270501	0.821415862363664	-0.690952147831088	0.500206207408309	0.83517626433514	-5.4560141694139	-0.0454820188025463	0.847704546484651	-0.101056890612156	0.920457576507673	0.969783404145596	-6.04032261425893	NA	NA	NA	NA	NA	NA	NA	NA
ACKR3	0	1	-1.38260299617008	0.726331887501798	-1.85017618072896	0.084193644377022	0.507653804647973	-4.23482039101299	-1.17000979584349	0.632565189262065	-4.30636047046408	0.000308255077488954	0.0098848209641281	0.397795370059887	1	1	-1.38260299617008	-1.17000979584349	-1	0	0.00817985472382287	0.00576423828104175
ACLY	NA	NA	0.00878079333631732	7.98907330054166	0.0177100403080902	0.986104853348432	0.997209217686051	-6.77396009295368	0.733321211547734	7.88414138790439	2.81269623507233	0.0103854972781027	0.0903939150906513	-3.15176622417609	NA	NA	NA	NA	NA	NA	NA	NA
ACMSD	NA	NA	-0.0907363011371425	6.26953182873919	-0.300722218034313	0.767776606719264	0.935545646702687	-6.70246188355876	0.292430321365409	5.50611033973001	1.21052757906943	0.239436703078853	0.548201025246855	-5.95625432436822	NA	NA	NA	NA	NA	NA	NA	NA
ACO1	NA	NA	-0.114694402195637	9.56342717822034	-0.476175452183678	0.640847858311104	0.892746158267718	-6.63250408145839	0.100462017818057	8.87553725298299	0.788877834979073	0.438940982987891	0.717286527629743	-6.23140804929176	NA	NA	NA	NA	NA	NA	NA	NA
ACO2	NA	NA	-0.173593868971059	6.85985014690609	-0.683986710274564	0.504470123170986	0.836232158056663	-6.52712437976235	0.075837260411677	6.9536585200329	0.436134293305275	0.667160476340308	0.862502687895816	-6.54591999700511	NA	NA	NA	NA	NA	NA	NA	NA
ACOD1	NA	NA	2.14373773350965	1.92291925288671	2.6377085663789	0.0187076755253052	0.288610621120618	-3.11677207723133	-0.645934330158256	0.635119732467724	-1.23729467716125	0.229544814084495	0.536968911015293	-5.26082315275336	NA	NA	NA	NA	NA	NA	NA	NA
ACOT11	NA	NA	-0.845483631946425	1.37915585496695	-0.836344174168098	0.416156754312408	0.801698409052077	-5.45312204102815	-0.317638754209338	3.10244400920875	-1.81088176302454	0.0843941804257558	0.315107999411147	-4.92936661538181	NA	NA	NA	NA	NA	NA	NA	NA
ACOT13	NA	NA	0.311634031462821	3.87835488332271	0.983627479448465	0.340982884708522	0.765234703382758	-5.96792604571335	-0.0480401602170639	4.29368750560034	-0.28207713310418	0.780627249837077	0.914172090808075	-6.59885654609207	NA	NA	NA	NA	NA	NA	NA	NA
ACOT7	NA	NA	-0.243509342511521	4.45345356044077	-0.461628711402102	0.651007023704913	0.897117074746821	-6.45717820673736	0.0846497043150736	4.91290515498689	0.374506295317501	0.711757863613898	0.885005835758415	-6.60570314319219	NA	NA	NA	NA	NA	NA	NA	NA
ACOT8	NA	NA	-1.60931030223174	-0.15460729506438	-1.46476628252118	0.163739421662826	0.626636085517065	-4.64214610355401	-0.142240854544596	1.28188993070066	-0.722393098551612	0.477968295319602	0.748238117404754	-5.88114158816191	NA	NA	NA	NA	NA	NA	NA	NA
