Gene	DE.2008Dataset	DE.2012Dataset	logFC.08	AveExpr.08	t.08	P.Value.08	adj.P.Val.08	B.08	logFC.12	AveExpr.12	t.12	P.Value.12	adj.P.Val.12	B.12	DE.fishercomb	DE.invnorm	HM_FC_08	HC_Meadow_FC_12	signFC	DE	DE.fishercomb_adjP	DE.invnorm_adj_P
LOC116519949	NA	NA	0.282798061025611	5.80862130681894	0.49503198793207	0.628582472101285	0.916828398273065	-6.46196956174921	0.192890821283736	5.82448079483558	1.30126875103117	0.20860023133728	0.574494613826452	-5.5821504339784	NA	NA	NA	NA	NA	NA	NA	NA
LOC116519958	NA	NA	1.36624488885656	1.88780622413779	1.02337704870491	0.324221366095091	0.80532541666252	-5.13846089187949	-0.0465255458261433	2.30451556017898	-0.23253989869797	0.818585035791065	0.949359452411687	-6.07629811036583	NA	NA	NA	NA	NA	NA	NA	NA
LOC116519960	NA	NA	-0.742829880218259	2.34757195860267	-0.851619534159667	0.40936313601509	0.851346280529377	-5.37479765127667	-0.347341266008773	2.74348719685904	-0.932301272935144	0.362783052620626	0.716284338810815	-5.75286009699521	NA	NA	NA	NA	NA	NA	NA	NA
LOC116519964	NA	NA	-1.06683627912471	5.77299083084069	-2.03850598767534	0.0617030805203328	0.645156323554011	-4.71040214654882	-0.0756102954105851	5.93727870092553	-0.183050940956835	0.856681488734264	0.962607690097653	-6.38023891556705	NA	NA	NA	NA	NA	NA	NA	NA
LOC116519965	NA	NA	-2.71172978869187	1.70833777022172	-2.04769163170486	0.0606822904703234	0.645156323554011	-4.03176294765085	0.0471461230619696	1.55794749865476	0.0827000948372152	0.934948038150831	0.981681834877375	-6.10673987866575	NA	NA	NA	NA	NA	NA	NA	NA
LOC116519966	NA	NA	-0.0827458721673535	5.87030878658495	-0.226704339310271	0.824069914742961	0.960071866025469	-6.57974612936939	-0.157523976489349	5.28330421867163	-1.21162650243732	0.240389552501161	0.609333053176349	-5.69240505847835	NA	NA	NA	NA	NA	NA	NA	NA
LOC116519968	NA	NA	3.00744227135332	0.441701401938364	2.33525778720063	0.03564367776689	0.63866653638743	-3.50542135249573	-0.221737078107711	1.96622569739736	-0.856656795834981	0.402224035600003	0.743975270154273	-5.67849867602669	NA	NA	NA	NA	NA	NA	NA	NA
LOC116519972	NA	NA	-0.78769594406785	5.36131325653791	-2.98564150124036	0.0102155591003915	0.580593480887369	-2.96868330807712	-0.599547563663619	4.3264816233877	-2.6673147374853	0.0151539748441414	0.172738555273148	-3.30120089194973	NA	NA	NA	NA	NA	NA	NA	NA
LOC116519975	NA	NA	-2.10847212974177	1.14734213929316	-1.8269098084417	0.0900289283108548	0.65099123092359	-4.20238974329172	0.708531960018305	0.148997237190852	2.37467618859636	0.0281588115704598	0.234890063452777	-3.40857890675236	NA	NA	NA	NA	NA	NA	NA	NA
LOC116519981	NA	NA	0.192719860499079	5.23337419277673	0.354711734512268	0.72831687458088	0.935060536741277	-6.41822184645565	-0.0522587802645083	4.41176450528312	-0.237212858137926	0.815010002966676	0.948347794937276	-6.36087822895764	NA	NA	NA	NA	NA	NA	NA	NA
LOC116519984	NA	NA	1.0406977332101	2.14037908640435	1.048228381389	0.313042950215717	0.79971304603495	-5.24203943440289	-0.139464901592093	3.30709698500667	-0.628828004747927	0.53688845647127	0.823947498358775	-6.06785881285902	NA	NA	NA	NA	NA	NA	NA	NA
LOC116519985	NA	NA	0.282036670267034	1.82816722647103	0.412708341531526	0.686336969369232	0.928476228249088	-5.57711882268732	-0.0261515531023377	1.77559560085565	-0.0882736475291203	0.930575465192469	0.981159825980311	-5.9944834944487	NA	NA	NA	NA	NA	NA	NA	NA
LOC116519994	NA	NA	-0.211670261052671	4.74919882647062	-0.49398921369303	0.62929944791418	0.916828398273065	-6.31392441521758	0.0447532519532725	4.6016418737033	0.334260932348972	0.741814365285552	0.923050517648433	-6.34197371892551	NA	NA	NA	NA	NA	NA	NA	NA
LOC116519995	NA	NA	-0.153989709949783	4.64997822432814	-0.399759330341701	0.695622833756046	0.928849992395557	-6.3310143675682	-0.0350342170075093	3.96467892079781	-0.196552546756194	0.846247898164408	0.959055869672553	-6.32933071144486	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520004	NA	NA	-0.248926899703415	12.7320696382374	-0.676339797717179	0.510312346009808	0.886189355421371	-6.36930011171698	-0.195028455463531	12.8145698984962	-0.938755683700109	0.359542686832446	0.714354655982898	-5.65621034707457	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520010	NA	NA	0.587058114003023	4.55667444683422	1.40344968955942	0.183193250049809	0.720622610759838	-5.36088663969533	0.561982668817057	4.34446323505085	2.88171195518868	0.00950007063065488	0.133374976897121	-2.87477059230436	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520014	NA	NA	1.0296853561568	1.68214473675772	0.713224158366366	0.487923265172342	0.880509694367976	-5.34545872473019	-0.17067013935861	2.83763037878559	-0.938684841064946	0.359578145732089	0.714354655982898	-5.78581057579851	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520021	NA	NA	-0.138959893368166	0.569116181367005	-0.07916816219198	0.938067061417958	0.986945171589548	-5.30764703133426	-2.27352210762488	-1.58278628085144	-1.12425615786018	0.27479517446967	0.643552282176534	-4.87668572239766	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520022	NA	NA	-2.98977030767488	-1.03595320669652	-1.83393919415701	0.08892510061435	0.648694885836094	-4.12129235568445	-0.835457146009494	-1.17084451790314	-0.642786400623975	0.527981992529934	0.819245022829017	-4.96392475214574	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520023	NA	NA	-0.580870724693062	5.42492522868632	-1.6029007264497	0.132220351439148	0.685060797880787	-5.34560651341393	0.0285014454522088	6.03441267763835	0.094970703935139	0.925324483796911	0.980072032051559	-6.39870840230347	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520027	NA	NA	1.3194989408183	1.4329831659409	1.34446826888529	0.201079393112003	0.730883993687717	-4.75329986057831	0.277087965162242	1.94288147709136	0.810401224386375	0.427662922061011	0.761926373859562	-5.70718471944301	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520028	NA	NA	0.52337762229595	3.74974462913624	0.813930346709723	0.429888799358217	0.857611746750202	-5.99402187290207	-0.287168604285496	4.02384545119692	-0.750447446012153	0.462104006512437	0.782202532665746	-6.0766016159769	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520041	NA	NA	0.379606304608907	4.2673212040332	0.530579320281881	0.604378614078162	0.911071911163469	-6.16123934917118	0.218214016714784	3.98667353618986	0.867557455907061	0.39637446502244	0.740367577626046	-5.97055231720894	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520043	NA	NA	-0.683455358566116	3.28357407550573	-0.880360573369033	0.394154424082091	0.84237147938276	-5.69408614995682	-0.834104876065312	2.96559728877737	-3.42750276484922	0.00279723025230875	0.0735279230802689	-1.62529500367428	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520052	NA	NA	-0.413789205094279	4.22901264013472	-0.507961907443051	0.619724920486738	0.915551860873904	-6.12591878279532	0.105157802144784	3.24212969405935	0.386397726791299	0.703460415123383	0.906927966298188	-6.21574774202356	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520055	NA	NA	0.573216803550169	2.257922596672	0.828014639809616	0.422141450255356	0.855556628146911	-5.45702701169096	0.0281934784576721	2.55196652593247	0.137604822336569	0.891988784231043	0.97302191760712	-6.13001212604395	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520062	NA	NA	0.650984156556837	1.72971051003626	0.206612303311029	0.839414016951634	0.96359432914889	-5.81920642838019	3.65726799878455	-4.16116225896942	1.33375179046369	0.19792710639201	0.560385731281755	-4.50312517327502	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520063	NA	NA	-2.27007495492667	-0.160690501994148	-1.58958650259599	0.13519775969157	0.688197281330339	-4.39772033480319	-0.267246648097255	0.62294505658619	-0.746306505974211	0.464543181420533	0.783653211673127	-5.5343664686751	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520068	NA	NA	-0.177300595172936	5.43607289339578	-0.412164537474127	0.686725889618833	0.928476228249088	-6.45206779573779	0.037503759665678	4.82986045457044	0.181090350816653	0.858198867946454	0.962671892873167	-6.38872719718409	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520069	NA	NA	1.82298716899238	4.74708614060596	1.96794551252397	0.0700868373262277	0.645156323554011	-4.64272620115641	0.438809280128905	3.78715830345055	1.08540084569938	0.29121479479201	0.657362850562099	-5.75387828229515	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520070	NA	NA	1.65748658301658	3.52247441405257	1.63294002400047	0.12571007754661	0.679089368676197	-4.88964385323149	0.269419128859949	1.81095596602665	0.797188586205086	0.43511159545141	0.767146662670653	-5.66481713796139	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520071	NA	NA	-0.374070272544841	9.30021631262106	-0.947048032035824	0.360353841616034	0.825805620553616	-6.21687349121129	-0.0565921389520678	9.23677336437827	-0.19002131289665	0.851291510214387	0.960672923213433	-6.22178662422122	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520072	NA	NA	0.223754486559284	1.96738655981455	0.204330624431587	0.841160955078484	0.964217961595703	-5.58532337875906	-0.00763308936989615	1.99162279405128	-0.00898720227327144	0.992922280649559	0.99755370593524	-6.06641445158724	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520073	NA	NA	0.118587386980367	2.11114323208772	0.149021361879423	0.883752601152124	0.975195844684169	-5.65632706667039	-0.492175193766894	2.07605994287136	-0.787047898927674	0.440882951806406	0.769957928156552	-5.64750724580185	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520074	NA	NA	-0.921372473902698	2.84582851307599	-0.935781516202905	0.3659180208123	0.828674311603869	-5.48700975091467	-0.404096271755448	2.43008058091536	-1.42966735130537	0.168919295382494	0.522072027461438	-5.1983295696886	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520079	NA	NA	-0.355652181993881	6.6962687782328	-1.09661694519064	0.292094714639186	0.793622258383125	-6.05301833984169	-0.0648598623188255	6.75595408986895	-0.320308603006076	0.752201903834643	0.926568343048034	-6.32494969247472	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520080	NA	NA	-1.28172300054419	2.64902322679216	-1.30484172341766	0.213875762333787	0.740045515107107	-4.9923624653832	-0.170434017649979	1.84051229038516	-0.341040571316424	0.736785046722171	0.920965353767661	-6.02178120481039	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520081	NA	NA	-1.83161898373028	1.53904569323682	-1.40115830258161	0.183862800547858	0.721698772832341	-4.79967308258315	-0.224129025888297	-0.702003048661799	-0.0919648069397957	0.927680906931294	0.980320456602716	-5.22590259759706	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520087	NA	NA	1.21942718721089	2.67055763223026	1.05127106922659	0.311693964127306	0.799417491162209	-5.21250836492627	-0.165477353797542	3.43038873860314	-0.520380309379157	0.608760908418144	0.861262680955425	-6.13679215623337	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520088	NA	NA	1.13642934747629	1.27899138410132	0.874651014828192	0.39714504131506	0.844369387384297	-5.1833500966041	-0.245286823946737	1.71596796102372	-0.517446054249479	0.610768509492163	0.862123998956117	-5.88608799923356	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520089	NA	NA	-1.10582480145051	1.58215285444487	-1.32124114715048	0.208502520507358	0.736037553307871	-4.84361510385252	-0.0258167299864789	1.75110700593207	-0.0727855234026251	0.942731384260323	0.983642600162524	-5.97289054109831	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520099	NA	NA	-1.92987274626664	-1.50407205146389	-1.12331267699096	0.280995804725749	0.788780431581006	-4.87902164969601	-0.479919237007212	-2.75477230894725	-0.30633898958821	0.762651098431898	0.930175029048053	-4.93330185928	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520106	NA	NA	-0.504398746975615	3.65702507159402	-1.19447986867909	0.25297236857526	0.771546205281889	-5.49430172795563	0.0748867148579566	3.62404655778827	0.52267981756404	0.607189818206293	0.860907593199525	-6.17140404985648	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520132	NA	NA	0.0154864732181501	3.29867847903643	0.0271482735174843	0.978740982097479	0.995889146010571	-6.05571471560904	-0.282010439913942	2.60084755134159	-1.18625457837415	0.250026490804383	0.619209248120483	-5.47949830141282	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520135	NA	NA	-0.345923692784489	1.11642692665443	-0.359618475166144	0.724727432604032	0.93450990232395	-5.52018091728539	-0.0480518496349778	1.20119456750563	-0.187272610863646	0.85341611854073	0.961135570824915	-5.88227077811954	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520136	NA	NA	-0.313391398161899	3.96769861281288	-0.283888067698015	0.780828284738784	0.948083206064078	-6.43321657158802	-2.37103638343794	3.08111335541844	-1.44464202256145	0.164717128493498	0.516297324346148	-5.24225299169703	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520141	NA	NA	0.165139270646296	2.55872191002469	0.20810270369633	0.838273386623237	0.963125070537663	-6.3105704986633	0.469228614999316	3.6527146057111	1.73311002600827	0.0991438432834855	0.414469792821227	-4.885850067154	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520142	NA	NA	-0.179469388854339	3.59275095117248	-0.34835456864489	0.732977237735486	0.936247660360664	-6.10246420211246	0.319021680240596	3.9051461924686	1.48067750920194	0.154952813646275	0.501598038072992	-5.28040830260506	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520149	NA	NA	-2.56364850522355	-0.473999364984221	-1.56807758731405	0.140129588919523	0.690576162320802	-4.53412967182009	-0.163387140913625	-1.2285923525436	-0.243823742949609	0.809959481674072	0.947627279891397	-5.62951615680652	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520151	NA	NA	-0.441512098254345	-0.967526864653944	-0.2905180040505	0.775860305281623	0.946845306877646	-5.34032853275362	0.58478531845619	-1.64806343241558	0.98295906421897	0.337880071630848	0.69696216605271	-5.07922456323785	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520161	NA	NA	1.38378535170299	0.192790108545138	0.915082939253059	0.37629543483582	0.833766618927023	-5.02927921103799	-0.196922266673958	0.828374542466486	-0.559186712002167	0.582513369921413	0.850146687028308	-5.66613070320471	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520166	NA	NA	0.31502983185271	-0.479748554952565	0.248626685095026	0.80741336909856	0.956395384056213	-5.3726232735309	0.0623856680894595	-0.374877420771859	0.181524251057294	0.85786300620021	0.962671892873167	-5.51619764877365	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520173	0	1	2.50605894854967	2.4253347534953	1.99218866034798	0.067095283547293	0.645156323554011	-4.05310702017067	1.67626293789852	2.22318200280498	5.33789721609636	3.65850142835654e-05	0.0105435145614915	2.36710182944203	1	1	2.50605894854967	1.67626293789852	1	0	0.00572209209715264	0.0039868655677286
LOC116520175	NA	NA	2.24259928890247	1.38125523069402	2.24975131163093	0.0418298843838013	0.63866653638743	-3.63380939961376	0.668186910698882	1.12826134360512	2.01469055621521	0.0581920025643532	0.324265015654701	-4.09963330150293	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520178	NA	NA	-0.514971879433681	2.98436297941171	-0.874872046503068	0.397028983557637	0.844294148872649	-5.60466890579226	0.127861723628767	0.235461162408857	0.162204019962025	0.872843870834809	0.96767548073383	-6.06429536677095	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520179	NA	NA	0.371287035557417	2.19119416154342	0.429481418966248	0.674387071016549	0.926431439967751	-5.66944028034448	0.030659173006351	1.57335436080967	0.0876219617282246	0.931086612773095	0.981300689845776	-6.02817664739089	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520196	NA	NA	1.57435396471053	-1.57130175001388	0.923252880875314	0.372175378816291	0.831759322317485	-4.97817808682283	-3.43088091338497	-2.74311858943662	-2.06945508465954	0.0522644683480111	0.308626028225834	-3.89190985485685	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520197	NA	NA	1.13660963268749	1.99553910173217	0.909193947269337	0.379284615529738	0.835789320952538	-5.25174466897093	-0.108327122407795	3.0352168788286	-0.468795754994388	0.644506430941765	0.878170224340664	-6.11956104491845	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520198	NA	NA	1.421908131742	-1.02672527268303	0.850701161048286	0.409855451353065	0.851346280529377	-5.06037113192362	0.0469862739027452	-0.472302512533362	0.157458809690169	0.876531074049324	0.968355915445763	-5.56454409196151	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520204	NA	NA	-1.59822624086622	0.241201355200276	-1.12717107733924	0.279418368018948	0.787972567074516	-4.95530055418482	0.139139441818626	1.54722370207338	0.32677476603565	0.747381663853237	0.925391724807641	-5.90789606497938	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520220	NA	NA	-0.353640917569933	6.69563048824043	-1.09092633899347	0.294502556763616	0.793836125982225	-6.05899930446027	-0.0564847049511439	6.66649405167224	-0.288993208537435	0.775690740384825	0.935397194377572	-6.33902651416398	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520223	NA	NA	-0.0810224323437529	1.30485921951776	-0.0843297327644703	0.934039142173702	0.985577067509477	-5.57998612069122	-0.333343218564054	1.28501398769171	-1.29570481754117	0.210472809942054	0.575906924587369	-5.13558768965555	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520228	NA	NA	0.739733783221689	-0.729342999329956	0.44137644161128	0.665967443762778	0.922722573178689	-5.27296384216386	-0.699110088957147	1.29660526798193	-1.17586389428977	0.254056247748152	0.623493146551743	-5.21297751560966	NA	NA	NA	NA	NA	NA	NA	NA
LOC116520231	NA	NA	-0.402383203901607	6.07628043246729	-0.735071431422624	0.474944656601045	0.877122465946304	-6.34044906335833	0.190426153561122	5.8885524278475	1.30012597211189	0.208983773849802	0.574775079174099	-5.58092484911893	NA	NA	NA	NA	NA	NA	NA	NA
