Gene	DE.2008Dataset	DE.2012Dataset	logFC.08	AveExpr.08	t.08	P.Value.08	adj.P.Val.08	B.08	logFC.12	AveExpr.12	t.12	P.Value.12	adj.P.Val.12	B.12	DE.fishercomb	DE.invnorm	HC_Lake_FC_08	HC_Lake_FC_12	signFC	DE	DE.fishercomb_adjP	DE.invnorm_adj_P
LOC116508924	NA	NA	-1.31716029994071	0.010807354513444	-0.988667162156821	0.340314845178701	0.934955393356054	-5.16100796203202	-0.47915730047416	2.05129053993272	-1.40536764273103	0.17592256434157	0.68787534381421	-5.13812298982871	NA	NA	NA	NA	NA	NA	NA	NA
LOC116508926	NA	NA	0.939860338733857	2.34643597386545	1.8177669167213	0.0914830091300928	0.713508369412121	-4.51615649381503	0.0666627147882609	0.847334969733587	0.295493478146304	0.770795937907983	0.959451378813026	-5.81507142340602	NA	NA	NA	NA	NA	NA	NA	NA
LOC116508928	NA	NA	-1.44092753057877	0.739889722883713	-1.28713957986859	0.219800182509056	0.86420038264177	-4.88137076949472	-0.104187564460287	2.15039935356608	-0.292907325894855	0.772742182591679	0.959907177014196	-6.07434595143817	NA	NA	NA	NA	NA	NA	NA	NA
LOC116508929	NA	NA	0.378426415338207	3.00823669524372	0.984598167598374	0.342238267307269	0.93569541694513	-5.74473577012521	-0.108539225194615	2.90713564453758	-0.323109437279998	0.750112710097858	0.955164256544798	-6.1879224198777	NA	NA	NA	NA	NA	NA	NA	NA
LOC116508930	NA	NA	-0.360067134687319	1.97308739785833	-0.440219229962574	0.666784515682851	0.992106992324696	-5.92397657902021	-0.533557563018509	3.1418083572819	-1.59155990321609	0.127850802175951	0.623378416278954	-5.07727956777955	NA	NA	NA	NA	NA	NA	NA	NA
LOC116508939	NA	NA	-4.54488142834049	-0.189236978724314	-3.1654913144858	0.00719281782825434	0.328631295670628	-2.31886234868438	-0.391561681452326	2.20456455033813	-1.68896087993551	0.107438200115471	0.588577778921186	-4.79026594091122	NA	NA	NA	NA	NA	NA	NA	NA
LOC116508977	NA	NA	-0.543663419709939	-0.437857908184055	-0.54661555636459	0.5936141150378	0.992106992324696	-5.46279952428273	-0.294892680301343	1.66982552355356	-0.923466782270321	0.367250222808236	0.818858005925298	-5.59125786494767	NA	NA	NA	NA	NA	NA	NA	NA
LOC116508978	NA	NA	0.131544162513681	1.94803417702128	0.224156367273689	0.82601177463361	0.992106992324696	-6.07803537014901	-0.508008967230628	1.43515234843429	-1.50091730180781	0.149679879546389	0.653520209421075	-4.93380954390329	NA	NA	NA	NA	NA	NA	NA	NA
LOC116508979	NA	NA	0.441761961711014	6.18736083379511	1.25722952150858	0.230107579038027	0.873197688021305	-5.85445943852363	0.15861741559895	6.73472375942617	0.93665236838209	0.36059647054174	0.814529068249905	-6.00289311194783	NA	NA	NA	NA	NA	NA	NA	NA
LOC116508980	NA	NA	0.177400295636487	3.2877552346935	0.282412619726788	0.78193524271543	0.992106992324696	-6.38581220204537	-0.106138905000058	2.52660239861315	-0.152686595851744	0.880242180818886	0.980111829436423	-6.1537262841851	NA	NA	NA	NA	NA	NA	NA	NA
LOC116508981	NA	NA	-0.332279863098954	0.300740380503569	-0.315993321246411	0.756867794275711	0.992106992324696	-5.62374388282848	-0.520734267389799	0.974114399107905	-2.70088406410672	0.0140947038060486	0.281582889369512	-2.92805182172725	NA	NA	NA	NA	NA	NA	NA	NA
LOC116508986	NA	NA	0.0330011327234603	1.9371087893605	0.0746370653271042	0.941604440993681	0.996475322049385	-6.02041020234187	0.0170884493289303	2.75316648093631	0.0734475382600741	0.942211482368954	0.98960843123586	-6.2011483333835	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509003	NA	NA	0.0572138516885632	4.67443510430495	0.212922283932313	0.83458748128945	0.992106992324696	-6.49948546356283	0.242681930326136	5.44312624157409	1.1253155423829	0.274357239020152	0.773593066881557	-5.84603984304887	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509019	NA	NA	0.78454003244785	1.35441672590067	1.35150779500712	0.198872512754183	0.848318560444114	-4.9858829496348	0.307681074639157	1.46653819592943	1.05669165916542	0.303796682601158	0.79150330780293	-5.43061672998767	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509020	NA	NA	0.0204393429763616	6.29476040798601	0.0560658863010464	0.956115355249388	0.996505091120805	-6.64637829031935	-0.0517350351694699	5.42999373956252	-0.38346284285324	0.705599073728085	0.944221131747227	-6.4017470019367	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509023	NA	NA	0.326033371183124	1.76058819677634	0.510159509115476	0.618225515842751	0.992106992324696	-5.73630641406531	-0.24372790322885	2.10982670343031	-0.592861054998259	0.560208554470366	0.899339361414376	-5.8788666788239	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509024	NA	NA	-0.174808853619823	1.4158863676828	-0.225554331963938	0.824946210232261	0.992106992324696	-5.7113823666069	-0.244987909636564	1.30578736719563	-0.521651931281915	0.607891858103195	0.91802783939912	-5.76487807468109	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509025	NA	NA	2.21329578295523	3.61619664562388	1.19390895631143	0.253188241936216	0.883892801864958	-5.51795405339611	0.502278655976995	5.57108979934759	0.586544150434995	0.564358446297517	0.901611506533762	-6.28671880564983	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509028	NA	NA	-0.38543182108387	0.414004026114224	-0.429477153700232	0.674390098348021	0.992106992324696	-5.55441851174345	-0.306484769502504	1.54494335481153	-1.57652351142768	0.131275942107143	0.624816332634625	-4.8334741730934	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509029	NA	NA	-0.14755803371862	4.20473290272107	-0.43032156650036	0.673790879365886	0.992106992324696	-6.39970695443787	0.241657125786963	4.3244900013661	2.06897818363545	0.0523136467587729	0.465362515196537	-4.44907109000758	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509035	NA	NA	0.126673772672155	3.01551940881252	0.287592406779483	0.778051283630685	0.992106992324696	-6.17016954830707	0.101798100990379	3.9658278535126	0.614899404025193	0.545856607833086	0.893466853371099	-6.20090311642264	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509037	NA	NA	0.177534794608059	2.63287367265769	0.158339699917093	0.876546682565319	0.992106992324696	-5.95073009115856	-0.294937201595264	3.5454919278603	-0.91531076316819	0.371407049546231	0.820133809471138	-5.90674259226868	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509038	NA	NA	-0.16704387336226	5.10185137777437	-0.504963121548967	0.621773813642371	0.992106992324696	-6.44652714152416	-0.208419554299128	5.2962152750217	-1.15833990578027	0.260962698153901	0.76877170956505	-5.81073034325372	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509042	NA	NA	0.00776213422266636	3.74378664235318	0.0183594372992836	0.985622232654921	0.999191600031175	-6.46283098803306	-0.293462262324245	4.05993843331038	-0.706933925549429	0.488118422352008	0.869572686620458	-6.17209247423307	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509064	NA	NA	-0.0198077455351209	3.74656791667913	-0.0437990816620571	0.965709475264534	0.997523692733514	-6.44904134477597	0.537377623418478	3.00881175766954	1.06254044812471	0.301202261360246	0.790126135328238	-5.65483132050917	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509070	NA	NA	1.86826640855874	0.278148830957549	1.60194050811371	0.132433173037641	0.780902987965752	-4.55178722412987	0.34987207917865	1.55273785702958	1.42828999807339	0.169310129665755	0.679264520769115	-5.03957234799859	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509076	NA	NA	-0.276161055235488	4.13162831174226	-0.866355515552724	0.401517270985438	0.958112888963973	-6.09045837275092	-0.175468320642125	4.38235731137506	-0.96787398864363	0.345168969224921	0.810310839465339	-5.96966707708468	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509084	NA	NA	0.236484813816652	4.1726672578017	0.670648528402622	0.513819711270029	0.979501563073535	-6.25790485297141	0.191499126626816	4.69232369203688	1.84157667049432	0.0810754876000766	0.538882064098531	-4.85704705156291	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509090	NA	NA	1.2390543030117	3.88442046347897	1.55624425287038	0.142908082582478	0.793526425342823	-5.13106429388137	-0.120535974703045	3.82417556677813	-0.151505695289354	0.881160948953265	0.980393467013947	-6.37031789469464	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509109	NA	NA	0.319326331441339	4.25891870141774	0.779320763068179	0.449314269883869	0.966442402235413	-6.19550826836059	0.215277504041993	4.38726006390055	1.334594946539	0.197655912176511	0.71679847778166	-5.55506438059402	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509111	NA	NA	-0.647750406802661	2.32747359031616	-0.900624667723261	0.383663291369631	0.954374305792304	-5.88395955483889	-0.62426371906175	2.4940604790648	-1.63680720329185	0.117993765839219	0.607263921121887	-4.93948611642422	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509120	NA	NA	-1.65174678890456	-0.173080670884308	-1.26436342099952	0.227614939695596	0.872240755246002	-4.87575829727462	-0.280512379095825	-0.0848632837434272	-0.556788550027857	0.584118784628292	0.908513525763137	-5.45528958203882	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509121	NA	NA	-1.67409379254582	0.415698887171592	-1.15382389584523	0.268704845435509	0.894348676713386	-5.06278374113798	-0.202927939638363	1.66315806350829	-0.823447112978035	0.420387428636479	0.846408327662789	-5.66211113563808	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509132	NA	NA	0.0613664640001699	3.31286020186935	0.113005604551611	0.911698869490936	0.99570598424556	-6.31714292806579	0.274462868148918	3.92607294640522	0.887389443699973	0.385875142679251	0.830984779653473	-5.9962957696424	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509134	NA	NA	0.456973126206268	-0.312253732713793	0.406512569256492	0.690773548938789	0.992106992324696	-5.45405228252525	0.360448806678201	0.373708724388238	1.30552268959932	0.207177352978516	0.728435652393798	-4.94879555480265	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509150	NA	NA	-0.255361590301236	3.23736396651068	-0.462841758654943	0.650892486588529	0.992106992324696	-6.25415005622453	-0.0505213755881604	4.42682340053856	-0.198129227116958	0.845031348832514	0.974480373581749	-6.42295810524464	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509153	NA	NA	-0.00542468549447372	-0.934374592002058	-0.00458140757424082	0.996411973869109	0.999388912032036	-5.49268826154548	-0.968556141334628	-0.942619693337814	-2.02347106815486	0.0572027325423226	0.479052288658544	-3.88138511278211	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509158	NA	NA	-0.439040731163145	4.29244755660317	-1.6030767621961	0.132181367125005	0.780902987965752	-5.23398645025287	-0.194839777484242	4.44447003808221	-1.20413492145638	0.243205228529288	0.756236727624683	-5.72884759368243	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509165	NA	NA	-1.76354832002436	0.100036644669165	-1.35494770837368	0.197801301883055	0.84759263263298	-4.75359462617931	-0.858763418783333	0.597253299140755	-2.78772889983396	0.0116717889136672	0.257039131850299	-2.71841270919499	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509166	NA	NA	-1.34209147676332	1.69707922428732	-0.886359070059042	0.39102887091802	0.956753422984165	-5.32840423160324	0.762385630870637	1.87420437774409	1.17166782569631	0.255697350477792	0.766632330229797	-5.43816573295013	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509185	NA	NA	0.0960146846753256	3.50943551896079	0.253081559865288	0.804040145802337	0.992106992324696	-6.33020276078436	-0.0979320548988096	2.90046574134612	-0.488934246830843	0.630439036329873	0.922967886845731	-6.11634396739341	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509186	NA	NA	0.294610240731262	1.01454297175356	0.45678137890385	0.655132925939281	0.992106992324696	-5.7471588964967	0.36068139538699	1.59189093081234	1.955923318546	0.0652167646181045	0.498750996398445	-4.26503555271471	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509201	0	0	2.08786332973595	3.82888652988129	3.05813284497147	0.00886936013504838	0.348020403361383	-2.65818922478724	1.78185090330582	4.4718286992813	3.90155201623279	0.000947068808020981	0.0865594627049386	-0.714946266892173	1	1	2.08786332973595	1.78185090330582	1	0	0.016559733607286	0.00924271127460177
LOC116509202	NA	NA	-0.618108255282725	2.48868069070807	-1.28789816842086	0.219543637298649	0.86420038264177	-5.24734147527161	0.045206368652805	2.71614711809883	0.217474047895861	0.830138499095462	0.97142123657769	-6.1909414184636	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509203	NA	NA	0.331132555609921	8.38015462923616	0.567007165824193	0.580068845126932	0.989172142930853	-6.48790757630829	0.383125312009582	8.7956837473877	1.195363051808	0.246533817973379	0.758352782646009	-5.63227240883435	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509211	NA	NA	-0.159995619280544	5.36717003049346	-0.481927819089797	0.63762063352245	0.992106992324696	-6.48126988340395	-0.000132205639647331	5.17256774724738	-0.000425539777042923	0.999664868600034	0.999734145444705	-6.47326955695752	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509220	NA	NA	-0.610273781239751	3.10452398336143	-1.28848520600398	0.219345272935165	0.86420038264177	-5.42631306596921	0.236377842527685	2.90855691928571	0.827614011280758	0.418080243173926	0.845355964837801	-5.8868783109914	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509235	NA	NA	-0.0656936925067192	-0.0251378356842486	-0.0697282353427731	0.945438160695679	0.996475322049385	-5.57310830777761	-0.247717097344999	-0.978163133994792	-0.577182089647373	0.570538111146027	0.903649568828996	-5.24163785762471	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509236	NA	NA	-0.321154594500631	5.79280008434553	-0.508617685803956	0.619277303511975	0.992106992324696	-6.49223894863788	0.132464322388437	7.36118014975	0.335596237170977	0.74082284959919	0.953781423568495	-6.35585487569811	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509239	NA	NA	-0.839727993451134	3.10090278967701	-1.83147779893638	0.0893102258137651	0.70699721351314	-4.62927879321771	-0.297635041213294	3.88360600035482	-1.08831333650631	0.289959814296081	0.783296975462942	-5.79312500166253	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509241	NA	NA	0.228494430923229	1.65783208628907	0.319515818238148	0.754254198172127	0.992106992324696	-5.9468080926428	-0.878296701566271	0.731787434169121	-1.47489282451381	0.156487547457031	0.665402078074868	-4.85046400449759	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509245	NA	NA	2.92079015218785	6.1441660842247	4.10494880629099	0.00116491113847327	0.15244604914186	-0.905139776065734	-0.317127826157996	5.26447455619147	-0.645667112922527	0.526154057727041	0.885658980310216	-6.26490955791084	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509253	NA	NA	0.534996733487431	0.884059449678514	0.59403226541646	0.562369517077838	0.987473391208137	-5.46078825868596	0.0273597577610225	-0.114514010152851	0.0310822550097654	0.975525494900904	0.996231969780688	-5.53729974760705	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509265	NA	NA	-1.13269679874145	3.08515917096214	-2.36336937698198	0.033806814038369	0.548229873339234	-3.76900888302314	-0.23411119799905	4.64171663001988	-0.699658366877018	0.492550036688972	0.872293031669893	-6.2179488983866	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509304	0	0	1.6467025552647	2.98383273594959	3.25646275252249	0.00602217311799434	0.305513107840991	-2.18790923199692	0.983133402954981	2.90790470793915	3.05536979577818	0.00646696231980471	0.204211670103067	-2.42356939041615	1	1	1.6467025552647	0.983133402954981	1	0	0.0426085875193273	0.0265278671608025
LOC116509310	NA	NA	-0.273463680474967	6.4172797424875	-0.851372222594306	0.409495674550376	0.960660678518808	-6.27950060784231	-0.142714720833134	6.51202569525347	-0.973827163280845	0.342279636301354	0.810310839465339	-5.97706242817459	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509312	NA	NA	-0.204551931944167	6.17269883406412	-0.572494277155328	0.576451733421302	0.989172142930853	-6.46934449333239	-0.103579362847232	6.30058770350711	-0.344958144024701	0.733884409938558	0.951337837886315	-6.40261122229503	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509327	NA	NA	-0.661118161664526	4.48834808715686	-1.24632242807153	0.233960358589529	0.87798966274824	-5.7513852504189	-0.7674035793175	3.01690340030151	-0.997284993780916	0.331057467894561	0.808100527602574	-5.73825913300579	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509341	NA	NA	0.00952090946143036	0.422690333486279	0.0117448794542455	0.990801942174089	0.999191600031175	-5.65018251461324	-0.0901553999217355	0.18266844676673	-0.282160695432497	0.78084611804563	0.962781089648224	-5.72606107484579	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509347	NA	NA	0.0182237091858246	2.59411608235819	0.0393442057571221	0.969195177767428	0.997761907431787	-6.13672743090215	0.0483055008463911	3.06242368488215	0.329949930274849	0.745018604318937	0.954240131407252	-6.21678573513232	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509355	NA	NA	0.354755686096458	3.48849406096609	0.845302575436623	0.412757417990909	0.961308065539442	-5.89547626588258	-0.187697657573202	2.93717151454459	-0.299123601086857	0.768066668421777	0.959318726208054	-6.18564954990727	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509363	NA	NA	0.75035832247614	4.81415309170024	1.08521672890629	0.296933312882004	0.906246016517613	-5.9183493220146	-0.210456849767128	4.9018723711774	-0.370183094866604	0.715307261352399	0.946339956146709	-6.3946299652825	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509368	NA	NA	-0.172879088347016	4.31531297813361	-0.54532734187562	0.59447522119514	0.992106992324696	-6.3104303859206	0.153145219279744	4.11410990935187	1.1883501218031	0.249219659852448	0.761322800874401	-5.71565271682567	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509370	NA	NA	1.4571213832418	4.44765759157976	1.2652736978071	0.227298430149447	0.872240755246002	-5.46029048808654	-0.432673072663446	5.34927515979419	-1.43289721461707	0.168005663171545	0.677084403215904	-5.47407089027192	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509371	NA	NA	0.460458475693653	3.43200514100238	0.932224912735024	0.367686869377907	0.948581307435561	-5.94998083331383	-0.0338237306144142	3.82869855143792	-0.253854143656229	0.802312915133757	0.965008974687051	-6.33423851019399	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509399	NA	NA	-0.0895587742089818	0.885184663598502	-0.0853832458392723	0.933217242952163	0.996475322049385	-5.87085414813815	-0.271563308889412	1.87536100088285	-0.67656785583192	0.506767852931143	0.876723758555368	-5.82863389787872	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509421	NA	NA	0.341539186694498	-0.699416135610918	0.207988528025468	0.838360753959016	0.992106992324696	-5.3934708529274	-0.647428291718032	-0.417302600954416	-2.01101231614146	0.058610956694828	0.483322694893179	-3.92998937005496	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509438	NA	NA	-0.549730222315932	2.7267274853492	-1.0972605241609	0.291823330098777	0.906246016517613	-5.755806955756	-0.134633240231735	4.0644902206736	-0.728374010459977	0.475195009742466	0.864440324712894	-6.13460165918575	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509445	NA	NA	0.450302726270876	3.14721744804193	0.952997275785043	0.357439692888736	0.944259930481451	-5.85393320442344	-0.0817614622488541	2.55686310972095	-0.295774461072819	0.770584573883107	0.959451378813026	-6.10938093591774	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509461	NA	NA	0.0672598598541267	1.05345008394067	0.0635933151742549	0.95023140804158	0.996505091120805	-5.76299303775701	0.171462323000508	1.25472794967513	0.647704597897671	0.524863298032548	0.88495177636496	-5.70591554056548	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509472	NA	NA	0.541375066833869	3.8645512117942	1.18889755201618	0.255089293977724	0.886212123342341	-5.6755045954003	-0.279514131505377	3.63702598151668	-0.710853403822277	0.485740684902852	0.869369195564065	-6.06135556341711	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509477	NA	NA	-0.722739897252791	0.683865234584217	-0.856418326473371	0.406797014562265	0.959277640443559	-5.3540941448913	-1.02997331668806	0.884378021621249	-2.28699262064337	0.0337416327619583	0.403519227072797	-3.69561262825846	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509490	NA	NA	0.250542409096513	2.35996513356204	0.314777052576933	0.757770954862777	0.992106992324696	-6.30578769356421	0.18966450478931	3.67270407524535	1.45376280876928	0.162199571076193	0.671940799693991	-5.34100681753322	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509494	NA	NA	-0.541486433743604	3.75986586557035	-1.33748611616302	0.203287912575089	0.851443255711361	-5.53373577587571	0.128066017893231	3.97550469829351	0.925857135006986	0.366037899675509	0.818665885165335	-5.95948862908449	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509518	NA	NA	0.0763304855725282	1.39555100917368	0.0990292986721367	0.922578785473304	0.996150953352747	-5.84986189513155	0.108998357963652	1.80952247226363	0.296541211109938	0.770007894501589	0.959338630007933	-6.02508918629589	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509523	NA	NA	-0.325068953821543	3.86406962240396	-0.892873169018643	0.387653714841492	0.955028486393999	-6.05677745525573	-0.00820057698212162	3.60305778814242	-0.0517954181263229	0.959227997563076	0.991588716037561	-6.34724199852413	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509536	NA	NA	-0.2599480012393	3.98739601250581	-0.729637025178858	0.478153166287265	0.973658614751831	-6.14330896019272	-0.289039582329917	3.75468587444239	-1.17494519873763	0.254414875745642	0.765314301829186	-5.6884427790744	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509555	NA	NA	-0.0425411286146247	4.1392949019851	-0.139806827484859	0.890888813413517	0.992617443225515	-6.44399394707397	-0.358274469829329	4.00011335125326	-2.35798240529849	0.0291507517316714	0.386294305087006	-3.90875088583026	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509562	NA	NA	-1.63079998052496	2.56776600450068	-0.770599428061107	0.45429575158578	0.967565083922928	-5.74002065775156	0.236943998288789	5.11152475986177	0.84383277937159	0.409176920540293	0.840425866825642	-6.1065456660383	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509576	NA	NA	1.91254068728861	-0.0602598683388015	1.70315902014001	0.111568877872621	0.748556142263323	-4.47718934279969	0.602731801967083	1.05854240236446	1.31068479668483	0.205460930898351	0.726213360100783	-5.08288051979033	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509601	NA	NA	0.831185388715569	4.2256785994221	2.2285663561033	0.0435121849185311	0.594742385282893	-4.28280985286192	-0.610807182249276	4.01325501893271	-1.96968458857884	0.0635072243368124	0.492462522517217	-4.5970633888753	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509616	NA	NA	-0.44363024373356	-0.17873728325867	-0.393117767352064	0.700405506468337	0.992106992324696	-5.49073771707448	-0.20592099424258	0.437044104749556	-0.547506016049292	0.590353723820551	0.910445542026819	-5.57729386445159	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509627	NA	NA	-0.414261036317856	0.622828250215231	-0.454782061389486	0.656534580262175	0.992106992324696	-5.77615374640409	-0.0627204309715508	1.56471253355561	-0.0893785484357995	0.929708910643747	0.988878712533631	-6.01319172022854	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509650	NA	NA	0.360306565651775	1.52443905282892	0.43348476729178	0.671548237381358	0.992106992324696	-6.05185544552768	-0.449711682723216	2.3901580429222	-0.641430414459102	0.528843631971978	0.885963511187565	-5.9524705048818	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509680	NA	NA	-0.407165358875191	-0.531856310754172	-0.350221909213255	0.731607163454968	0.992106992324696	-5.49206075862006	-0.767934413072644	0.14912592982452	-1.09485114472934	0.287157027512123	0.781731617189239	-5.14011348257818	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509691	NA	NA	1.02564028690493	0.87987933642876	1.17284054371104	0.261254946092872	0.892042960062234	-5.18907995921253	-1.23767798210997	1.25218709411144	-2.30537701482595	0.0324925496707799	0.398946219271648	-3.6089278660468	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509707	NA	NA	1.48449200976093	0.11606847301146	1.48470422002109	0.1607253783806	0.807205425061941	-4.71458698028092	-0.0780754522019814	0.856949643087491	-0.224967471374524	0.824386922868902	0.970430984488931	-5.82436443301765	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509710	NA	NA	1.67826851312836	2.66342943199926	2.01805913447489	0.0640323610774199	0.666674482028391	-4.30337341553455	0.0610575328606928	2.61068994843226	0.135059098567226	0.893974154526142	0.982051326344026	-6.21817797427779	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509713	NA	NA	-0.464181119507559	3.40348380546726	-0.888048307415885	0.390151718951314	0.956493904603531	-5.89978463594417	0.702891730084723	2.56735933759336	0.915697488813858	0.371209240205275	0.820133809471138	-5.72211349102675	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509715	NA	NA	1.52047188096278	0.970118618542982	1.93820828054408	0.0739225670676214	0.678638398153255	-4.24269878904684	-0.115177147173003	0.79664340098115	-0.36162157874616	0.721592772531304	0.946843446331493	-5.8121800790102	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509721	NA	NA	-0.857961779599369	0.302249385720733	-0.863419530010685	0.403072404151745	0.958461471806505	-5.25662817360329	0.197834519309874	1.82424584812148	0.71319445613038	0.484323727913021	0.867801802522077	-5.79673978148707	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509741	NA	NA	1.04259016014697	1.51363948912916	1.40764128216493	0.181973663921989	0.833878149218118	-5.01938264393911	-1.10010452076327	1.26976499014542	-2.59162739947985	0.0178261399731093	0.312545203956201	-3.13246979480816	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509745	NA	NA	-1.07699384981281	-1.15440654401016	-0.863482065116245	0.403039238661279	0.958461471806505	-5.16966292428697	-0.225070637935771	0.0657080412646115	-0.520195602437925	0.608887190282787	0.91802783939912	-5.58694393971691	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509748	NA	NA	-1.67568426352039	-1.16728806791032	-1.12562196044816	0.280050888341865	0.897339887158453	-4.85284885957445	-0.153892355680381	-0.670064452207153	-0.108117840633923	0.915026609245605	0.985689814838582	-5.29287420066456	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509773	NA	NA	0.0341276917592617	1.06504391903026	0.044029618099712	0.965529112057878	0.997523692733514	-6.0119965866367	0.117619502932674	1.51695155387419	0.24457837367247	0.809383504537147	0.967305453745388	-6.01020085137652	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509775	NA	NA	0.176907198922526	1.6484037042873	0.119558991785164	0.906603567030408	0.99570598424556	-5.88016119354952	-1.43596505345595	0.933343415929559	-0.976675400369788	0.34090318621482	0.810310839465339	-5.39386805207728	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509778	NA	NA	1.47654149963994	0.643271174095907	1.70133116292041	0.111918529101958	0.748724041521163	-4.47744222105206	-0.228294481505199	0.522225380271908	-0.398395770833313	0.694743894344264	0.940801234551962	-5.69492468090856	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509790	NA	NA	0.463460955409021	1.59708378170642	0.609538332065602	0.552346941139165	0.984998541772303	-5.72592482838613	-0.0825395954649106	1.09104110431225	-0.202834120959046	0.84140348778744	0.97356428257381	-5.92904606877692	NA	NA	NA	NA	NA	NA	NA	NA
LOC116509840	NA	NA	-1.26095863832525	1.35355123554957	-1.56296340647858	0.141324681783332	0.791890916321958	-4.62344449445483	0.654329428154602	-0.607540678639738	1.49958952526202	0.150021210409501	0.653520209421075	-4.59250181417032	NA	NA	NA	NA	NA	NA	NA	NA
