Gene	DE.2008Dataset	DE.2012Dataset	logFC.08	AveExpr.08	t.08	P.Value.08	adj.P.Val.08	B.08	logFC.12	AveExpr.12	t.12	P.Value.12	adj.P.Val.12	B.12	DE.fishercomb	DE.invnorm	EH_FC_08	EH_FC_12	signFC	DE	DE.fishercomb_adjP	DE.invnorm_adj_P
LOC116514886	NA	NA	-1.16859450674962	-0.483822579157649	-0.997556082608368	0.336139931603754	0.961339993404195	-4.77138782581238	-0.987284830845401	0.343419278587517	-3.47589927552213	0.00250582201155976	0.686290262416549	-1.78407904832186	NA	NA	NA	NA	NA	NA	NA	NA
LOC116514888	NA	NA	-1.11822847705354	-0.0272065779631275	-0.702812521620901	0.494182827507223	0.977956710360043	-5.10731268987616	-0.428459167412442	1.83836653178333	-0.460551760946562	0.650305433471	0.997719278780949	-5.58634368806554	NA	NA	NA	NA	NA	NA	NA	NA
LOC116514890	NA	NA	-2.80320647938166	-1.19928656169067	-2.30445029649882	0.0377653620938703	0.957895029033551	-3.69578888224445	-0.447323205735955	-0.801189389649047	-1.18617733310442	0.250056269560272	0.982976659628235	-4.66002892474348	NA	NA	NA	NA	NA	NA	NA	NA
LOC116514891	NA	NA	0.435032625497364	4.0506259706847	0.909024131331128	0.379371053010622	0.96786103552014	-5.56412465607942	0.0913882402799779	3.88357164945003	0.691487434273942	0.497554691440292	0.989599798649865	-5.73817321550677	NA	NA	NA	NA	NA	NA	NA	NA
LOC116514913	NA	NA	-1.83371764513185	-0.167590990105454	-1.59933277365237	0.133012639877668	0.957895029033551	-4.33916807934946	-0.197404989473281	1.30940048476606	-0.760931806176303	0.455962931914783	0.98946208039976	-5.31330881516734	NA	NA	NA	NA	NA	NA	NA	NA
LOC116514921	NA	NA	-0.118873539101176	1.30637319533473	-0.144868026280942	0.886967896753615	0.994831164445802	-5.34751164120206	0.127463783514356	2.26949502893861	0.551002623365835	0.588001221220686	0.995223205246671	-5.60744448543589	NA	NA	NA	NA	NA	NA	NA	NA
LOC116514971	NA	NA	0.443672581844903	3.49201370772162	0.447019892753055	0.661989123271326	0.985319085960405	-5.74348656221603	0.124901401573198	4.4286363494678	0.208856478409386	0.836765066304834	0.999415040137855	-5.99580701158319	NA	NA	NA	NA	NA	NA	NA	NA
LOC116514991	NA	NA	-0.5449919248801	2.65082900913257	-0.774623839476544	0.45199277214786	0.97490761927999	-5.55932898183669	0.216957419047771	2.3826866801699	1.02013672111367	0.320374831734635	0.9858543496702	-5.29586657545143	NA	NA	NA	NA	NA	NA	NA	NA
LOC116514993	NA	NA	0.537237880769763	7.55411304957984	1.82206705183793	0.0907965181645137	0.957895029033551	-4.72393660095402	-0.232147443237114	7.7833753171376	-0.740582189528819	0.467927734906761	0.98946208039976	-5.7061953719429	NA	NA	NA	NA	NA	NA	NA	NA
LOC116514995	NA	NA	-2.74618743961642	0.958045966570878	-2.49563333718285	0.0263110750806116	0.957895029033551	-3.29141410178181	0.103240598475653	3.16980522028281	0.217457454158186	0.830151246661177	0.999415040137855	-5.88714535807309	NA	NA	NA	NA	NA	NA	NA	NA
LOC116515010	NA	NA	-2.20091140209937	2.82058885146355	-1.75823316561334	0.101475191773839	0.957895029033551	-4.25152550645549	0.0914495064461587	4.36751582087539	0.390497257702714	0.700477314647437	0.997719278780949	-5.93916169692044	NA	NA	NA	NA	NA	NA	NA	NA
